source_index,original_source_index,candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,confidence_drop,hard_cue_changes,soft_cue_changes,change_ratio,length_ratio,accepted,reasons,review_categories,number_before_raw,number_after_raw,number_change_type,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes
325,221454,325:premise:fra_Latn,premise,neutral,A girl wearing the number one LaFayette softball uniform is about to throw the ball.,Some woman are softball players.,A girl in LaFayette's softball uniform is about to throw the ball.,Some woman are softball players.,A girl wearing the number one LaFayette softball uniform is about to throw the ball.,A girl in LaFayette's softball uniform is about to throw the ball.,0.9945928454399109,0.0011756278108805418,0.0011756278108805418,entailment,0.020325278863310814,entailment,0.02114148437976837,0.0008162055164575577,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.1466666666666666,0.7857142857142857,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
336,227619,336:hypothesis:fra_Latn,hypothesis,contradiction,Two young men are leaping exuberantly on an outdoor plaza.,The two men have just been stuck in concrete boots and are drowning in the Hudson River.,Two young men are leaping exuberantly on an outdoor plaza.,Both men are trapped in concrete boots and drowned in the Hudson River.,The two men have just been stuck in concrete boots and are drowning in the Hudson River.,Both men are trapped in concrete boots and drowned in the Hudson River.,0.9881734251976013,0.9715660214424133,0.9715660214424133,contradiction,0.9993534684181213,contradiction,0.9988000392913818,-0.000553429126739502,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""two"":1},""candidate"":{},""field"":""hypothesis""}]",[],0.23270440251572322,0.8068181818181818,False,"[""hard_cue_changed""]",,"{""two"":1}",{},NUMBER_REMOVED,,,,,
361,248126,361:premise:fra_Latn,premise,entailment,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.",The girl is on the horse.,"A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",The girl is on the horse.,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.","A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",0.9958218336105347,0.9951837658882141,0.9951837658882141,entailment,0.9901540875434875,entailment,0.9946696162223816,0.004515528678894043,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":3,""outside"":1},""candidate"":{""on"":2},""field"":""premise""}]",0.12915129151291516,0.9357142857142857,False,"[""hard_cue_changed""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
368,254588,368:hypothesis:fra_Latn,hypothesis,contradiction,A large group of people participate in a marathon along a city street.,One man stands alone on the city street,A large group of people participate in a marathon along a city street.,There's a man standing alone on the street in the city.,One man stands alone on the city street,There's a man standing alone on the street in the city.,0.9970529079437256,0.9928321838378906,0.9928321838378906,contradiction,0.9995304346084595,contradiction,0.9993467926979065,-0.00018364191055297852,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]","[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""hypothesis""}]",0.34042553191489366,1.4102564102564104,False,"[""hard_cue_changed""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
383,264247,383:premise:fra_Latn,premise,entailment,One lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background.,A man is outdoors.,A single skier descends a snowy mountain slope that has many traces of ski trails visible on the snow pack and a ski lift in the background.,A man is outdoors.,One lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background.,A single skier descends a snowy mountain slope that has many traces of ski trails visible on the snow pack and a ski lift in the background.,0.9983789920806885,0.9976662397384644,0.9976662397384644,entailment,0.9920759201049805,entailment,0.925718367099762,-0.0663575530052185,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]",[],0.2068965517241379,0.9333333333333333,False,"[""hard_cue_changed""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
385,265354,385:premise:fra_Latn,premise,neutral,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,Young Indian children watched an elephant.,Young Indian children in an old stone building watching an elephant touch a child's head.,Young Indian children watched an elephant.,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,Young Indian children in an old stone building watching an elephant touch a child's head.,0.9951333403587341,0.8481764197349548,0.8481764197349548,entailment,0.0014291246188804507,entailment,0.0031886918004602194,0.0017595671815797687,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.12244897959183676,0.8317757009345794,False,"[""hard_cue_changed"",""label_flip""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
396,276768,396:hypothesis:fra_Latn,hypothesis,entailment,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup",0.3173242509365082,0.9501873254776001,0.3173242509365082,entailment,0.5891239047050476,entailment,0.5261794328689575,-0.06294447183609009,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""3"":1,""1"":1},""candidate"":{""one"":2,""three"":1},""field"":""hypothesis""}]",[],0.3127413127413128,1.0555555555555556,False,"[""hard_cue_changed"",""semantic_drift"",""low_nli_confidence""]",,"{""3"":1,""1"":1}","{""one"":2,""three"":1}",POSSIBLE_VALUE_CHANGE,,,,,
396,276768,396:premise:fra_Latn,premise,entailment,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and a woman stood next to each other, all dressed in robes and pouring something into each other's cup at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three men and a woman stood next to each other, all dressed in robes and pouring something into each other's cup at the same time.",0.9291571378707886,0.46960344910621643,0.46960344910621643,entailment,0.5891239047050476,entailment,0.8205232620239258,0.23139935731887817,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1,""three"":1},""candidate"":{""three"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.11026615969581754,0.9774436090225563,False,"[""hard_cue_changed"",""semantic_drift""]",,"{""one"":1,""three"":1}","{""three"":1}",POSSIBLE_VALUE_CHANGE,,,,,
436,295609,436:hypothesis:fra_Latn,hypothesis,contradiction,a beige dog running on the grass with a tennis ball in his mouth,Nobody is running,a beige dog running on the grass with a tennis ball in his mouth,No one 's running .,Nobody is running,No one 's running .,0.9956642985343933,0.9936521053314209,0.9936521053314209,contradiction,0.9993450045585632,contradiction,0.9948248863220215,-0.004520118236541748,STABLE_GOLD,False,"[{""group"":""negation"",""original"":{""nobody"":1},""candidate"":{""no"":1},""field"":""hypothesis""},{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]",[],0.2777777777777778,1.1176470588235294,False,"[""hard_cue_changed""]",,{},"{""one"":1}",NUMBER_ADDED,,,,,
444,300966,444:hypothesis:fra_Latn,hypothesis,contradiction,Two people with hard hats on standing on a brick wall.,No one is wearing protective gear.,Two people with hard hats on standing on a brick wall.,No one's wearing protective gear.,No one is wearing protective gear.,No one's wearing protective gear.,0.9970301389694214,0.996060311794281,0.996060311794281,contradiction,0.9995579123497009,contradiction,0.9995715022087097,1.3589859008789062e-05,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]",[],0.04477611940298509,0.9705882352941176,False,"[""hard_cue_changed""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
521,346374,521:premise:fra_Latn,premise,contradiction,"Two boys, one in a red and one in a white uniform, fight for control over the ball during a soccer match.",Two boys are playing basketball.,"Two boys, one in red and the other in white, are fighting for control of the ball during a football game.",Two boys are playing basketball.,"Two boys, one in a red and one in a white uniform, fight for control over the ball during a soccer match.","Two boys, one in red and the other in white, are fighting for control of the ball during a football game.",0.023720720782876015,0.08619310706853867,0.023720720782876015,contradiction,0.9993866682052612,contradiction,0.9992979764938354,-8.869171142578125e-05,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":2,""two"":1},""candidate"":{""one"":1,""two"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""in"":2,""over"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.23809523809523814,1.0,False,"[""hard_cue_changed"",""semantic_drift""]",,"{""one"":2,""two"":1}","{""one"":1,""two"":1}",POSSIBLE_VALUE_CHANGE,,,,,
535,354675,535:hypothesis:fra_Latn,hypothesis,contradiction,A person sits outside at a table and rests their head in their hand.,A person is standing with the crowd at the festival concert.,A person sits outside at a table and rests their head in their hand.,One person stands with the crowd at the festival concert.,A person is standing with the crowd at the festival concert.,One person stands with the crowd at the festival concert.,0.9972858428955078,0.9977275729179382,0.9972858428955078,contradiction,0.9996658563613892,contradiction,0.9995438456535339,-0.00012201070785522461,STABLE_GOLD,False,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]",[],0.09401709401709402,0.95,False,"[""hard_cue_changed""]",,{},"{""one"":1}",NUMBER_ADDED,,,,,
582,387067,582:premise:fra_Latn,premise,neutral,"A woman is running on a gravel path, while another woman in a green shirt is cheering.",A woman in shorts is running.,"One woman runs down a gravel road, while another woman in a green shirt applauds.",A woman in shorts is running.,"A woman is running on a gravel path, while another woman in a green shirt is cheering.","One woman runs down a gravel road, while another woman in a green shirt applauds.",0.9973567724227905,0.997847318649292,0.9973567724227905,neutral,0.9974660873413086,neutral,0.9777950048446655,-0.019671082496643066,STABLE_GOLD,False,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.22155688622754488,0.9418604651162791,False,"[""hard_cue_changed""]",,{},"{""one"":1}",NUMBER_ADDED,,,,,
660,450767,660:hypothesis:fra_Latn,hypothesis,contradiction,A young woman dances to the delight of a group of children.,A woman is holding 3 children.,A young woman dances to the delight of a group of children.,A woman has three children.,A woman is holding 3 children.,A woman has three children.,0.9453848600387573,0.02171463891863823,0.02171463891863823,neutral,0.04492338374257088,neutral,0.003009438281878829,-0.04191394546069205,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""number"",""original"":{""3"":1},""candidate"":{""three"":1},""field"":""hypothesis""}]",[],0.26315789473684215,0.9,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",,"{""3"":1}","{""three"":1}",LEXICAL_NORMALIZATION,,,,,
669,456772,669:premise:fra_Latn,premise,contradiction,Two large white dogs and one large tan dog in a red collar run along a beach.,Three dogs are lying in the grass in the shade.,Two big white dogs and a big brown dog with a red collar running along a beach.,Three dogs are lying in the grass in the shade.,Two large white dogs and one large tan dog in a red collar run along a beach.,Two big white dogs and a big brown dog with a red collar running along a beach.,0.02404751069843769,0.05313854664564133,0.02404751069843769,contradiction,0.9734965562820435,contradiction,0.9968219995498657,0.023325443267822266,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1,""two"":1},""candidate"":{""two"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",0.21794871794871795,1.025974025974026,False,"[""hard_cue_changed"",""semantic_drift""]",,"{""one"":1,""two"":1}","{""two"":1}",POSSIBLE_VALUE_CHANGE,,,,,
673,458628,673:premise:fra_Latn,premise,contradiction,Two young girls one blond one brunette are puckering there lips and showing a peace sign with there fingers.,The girls have no fingers.,"Two young girls, a blonde and a brown, cut each other's lips and showed a sign of peace with their fingers.",The girls have no fingers.,Two young girls one blond one brunette are puckering there lips and showing a peace sign with there fingers.,"Two young girls, a blonde and a brown, cut each other's lips and showed a sign of peace with their fingers.",0.0437086820602417,0.9682371020317078,0.0437086820602417,contradiction,0.9996150732040405,contradiction,0.9996254444122314,1.0371208190917969e-05,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":2,""two"":1},""candidate"":{""two"":1},""field"":""premise""}]",[],0.3023255813953488,0.9907407407407407,False,"[""hard_cue_changed"",""semantic_drift""]",,"{""one"":2,""two"":1}","{""two"":1}",POSSIBLE_VALUE_CHANGE,,,,,
686,468548,686:hypothesis:fra_Latn,hypothesis,contradiction,A class of students all doing different actions.,A class of students working on one math problem.,A class of students all doing different actions.,A class of students working on a math problem.,A class of students working on one math problem.,A class of students working on a math problem.,0.9961857199668884,0.9821627736091614,0.9821627736091614,contradiction,0.9828447103500366,neutral,0.028826437890529633,-0.954018272459507,TRUE_FLIP,False,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]",[],0.04255319148936165,0.9583333333333334,False,"[""hard_cue_changed"",""label_flip""]",,"{""one"":1}",{},NUMBER_REMOVED,,,,,
702,477962,702:premise:fra_Latn,premise,entailment,Three teenage girls walking down the sidewalk together on a nice day,Girls are walking in the daytime.,Three teenage girls walking together on the sidewalk one beautiful day.,Girls are walking in the daytime.,Three teenage girls walking down the sidewalk together on a nice day,Three teenage girls walking together on the sidewalk one beautiful day.,0.9812445044517517,0.9853001236915588,0.9812445044517517,entailment,0.9773757457733154,entailment,0.9673606157302856,-0.010015130043029785,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""three"":1},""candidate"":{""one"":1,""three"":1},""field"":""premise""}]",[],0.237410071942446,1.0441176470588236,False,"[""hard_cue_changed""]",,"{""three"":1}","{""one"":1,""three"":1}",POSSIBLE_VALUE_CHANGE,,,,,
709,485598,709:premise:fra_Latn,premise,neutral,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys are playing with a soccer ball in a pool.,There are two boys without a shirt jumping out of the water and looking at a football.,Two boys are playing with a soccer ball in a pool.,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,There are two boys without a shirt jumping out of the water and looking at a football.,0.36919111013412476,0.902924656867981,0.36919111013412476,contradiction,0.253395140171051,contradiction,0.02597236819565296,-0.22742277197539806,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""negation"",""original"":{},""candidate"":{""without"":1},""field"":""premise""},{""group"":""number"",""original"":{""2"":1},""candidate"":{""two"":1},""field"":""premise""}]","[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.32121212121212117,1.0886075949367089,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",,"{""2"":1}","{""two"":1}",LEXICAL_NORMALIZATION,,,,,
714,487685,714:premise:fra_Latn,premise,neutral,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,The people are talking.,There are three people sitting on a bench in front of a building and a man standing next to them looking at a newspaper.,The people are talking.,There are three people sitting on a bench outside a building and one man standing next to it looking at a newspaper.,There are three people sitting on a bench in front of a building and a man standing next to them looking at a newspaper.,0.9925878643989563,0.9943948984146118,0.9925878643989563,neutral,0.9925249814987183,neutral,0.9930607080459595,0.0005357265472412109,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""one"":1,""three"":1},""candidate"":{""three"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""outside"":1},""candidate"":{""on"":1,""front"":1,""in"":1},""field"":""premise""}]",0.09322033898305082,1.0344827586206897,False,"[""hard_cue_changed""]",,"{""one"":1,""three"":1}","{""three"":1}",POSSIBLE_VALUE_CHANGE,,,,,
738,506005,738:hypothesis:fra_Latn,hypothesis,neutral,A woman with gray hair is sitting next to a little boy who is holding onto the handles of a stroller and a little girl who is sitting in a different stroller.,An older lady is resting with a couple of children.,A woman with gray hair is sitting next to a little boy who is holding onto the handles of a stroller and a little girl who is sitting in a different stroller.,An elderly woman is resting with two children.,An older lady is resting with a couple of children.,An elderly woman is resting with two children.,0.936682403087616,0.99843829870224,0.936682403087616,entailment,0.009751401841640472,entailment,0.15986742079257965,0.15011601895093918,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""number"",""original"":{""couple"":1},""candidate"":{""two"":1},""field"":""hypothesis""}]","[{""group"":""quantifier"",""original"":{""couple"":1},""candidate"":{},""field"":""hypothesis""}]",0.23711340206185572,0.9019607843137255,False,"[""hard_cue_changed"",""label_flip""]",,"{""couple"":1}","{""two"":1}",LEXICAL_NORMALIZATION,,,,,
741,509169,741:premise:fra_Latn,premise,neutral,A couple hug in a crowded place.,A man hugs his boyfriend at a protest.,A hug in a crowded place.,A man hugs his boyfriend at a protest.,A couple hug in a crowded place.,A hug in a crowded place.,0.9927375912666321,0.0007369605591520667,0.0007369605591520667,neutral,0.9978508949279785,neutral,0.9984250068664551,0.0005741119384765625,STABLE_GOLD,False,"[{""group"":""number"",""original"":{""couple"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""quantifier"",""original"":{""couple"":1},""candidate"":{},""field"":""premise""}]",0.1228070175438597,0.78125,False,"[""hard_cue_changed"",""semantic_drift""]",,"{""couple"":1}",{},NUMBER_REMOVED,,,,,
761,519201,761:hypothesis:fra_Latn,hypothesis,contradiction,A white ice cream truck stopped on the side of the road and a man stopped to buy some.,A green ice cream truck stopped on the side of the road and a woman stopped to buy some.,A white ice cream truck stopped on the side of the road and a man stopped to buy some.,A green ice truck stopped by the side of the road and a woman stopped to buy one.,A green ice cream truck stopped on the side of the road and a woman stopped to buy some.,A green ice truck stopped by the side of the road and a woman stopped to buy one.,0.4827346205711365,0.016939643770456314,0.016939643770456314,contradiction,0.9991689920425415,contradiction,0.9993900060653687,0.00022101402282714844,STABLE_GOLD,False,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]","[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""hypothesis""},{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""hypothesis""}]",0.07692307692307687,0.9204545454545454,False,"[""hard_cue_changed"",""semantic_drift""]",,{},"{""one"":1}",NUMBER_ADDED,,,,,
761,519201,761:premise:fra_Latn,premise,contradiction,A white ice cream truck stopped on the side of the road and a man stopped to buy some.,A green ice cream truck stopped on the side of the road and a woman stopped to buy some.,A truck of white ice stopped by the side of the road and a man stopped to buy one.,A green ice cream truck stopped on the side of the road and a woman stopped to buy some.,A white ice cream truck stopped on the side of the road and a man stopped to buy some.,A truck of white ice stopped by the side of the road and a man stopped to buy one.,0.5529099106788635,0.017106734216213226,0.017106734216213226,contradiction,0.9991689920425415,contradiction,0.9993847608566284,0.00021576881408691406,STABLE_GOLD,False,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""premise""}]","[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.16666666666666663,0.9534883720930233,False,"[""hard_cue_changed"",""semantic_drift""]",,{},"{""one"":1}",NUMBER_ADDED,,,,,
