source_index,original_source_index,candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,confidence_drop,hard_cue_changes,soft_cue_changes,change_ratio,length_ratio,accepted,reasons,review_categories,number_before_raw,number_after_raw,number_change_type,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes
262,177271,262:premise:fra_Latn,premise,entailment,"A young lady in a colorful dress, holds a white stuffed animal stands in the rain hold a plaid umbrella.",A lady wearing a colorful dress holds a plaid umbrella and a white stuffed animal in the rain.,"A young woman in a colorful dress, holding a white stuffed animal, standing in the rain, holding an umbrella.",A lady wearing a colorful dress holds a plaid umbrella and a white stuffed animal in the rain.,"A young lady in a colorful dress, holds a white stuffed animal stands in the rain hold a plaid umbrella.","A young woman in a colorful dress, holding a white stuffed animal, standing in the rain, holding an umbrella.",0.9952352643013,0.0005914510693401098,0.0005914510693401098,entailment,0.9871655702590942,neutral,0.001165257766842842,-0.9860003124922514,TRUE_FLIP,False,[],[],0.12676056338028174,1.0480769230769231,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
117,73520,117:hypothesis:fra_Latn,hypothesis,neutral,The woman is holding the harness that the brown and white dog is wearing.,The woman is walking the brown and white dog.,The woman is holding the harness that the brown and white dog is wearing.,The woman walks the black and white dog.,The woman is walking the brown and white dog.,The woman walks the black and white dog.,0.004840103443711996,0.011528187431395054,0.004840103443711996,neutral,0.5820712447166443,contradiction,0.01555816363543272,-0.5665130810812116,TRUE_FLIP,False,[],[],0.17647058823529416,0.8888888888888888,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
791,542646,791:premise:fra_Latn,premise,contradiction,A sports team is lined up outside.,The sports team is laying down on the field.,There's a sports team outside.,The sports team is laying down on the field.,A sports team is lined up outside.,There's a sports team outside.,0.9963721036911011,0.015959948301315308,0.015959948301315308,contradiction,0.9995792508125305,neutral,0.008430393412709236,-0.9911488573998213,TRUE_FLIP,False,[],[],0.3125,0.8823529411764706,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
252,170297,252:hypothesis:fra_Latn,hypothesis,entailment,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching.,The dancers are performing for the crowd.,Two Latin dancers dancing with Mariachi band playing in the background with a crowd watching.,The dancers perform in front of the crowd.,The dancers are performing for the crowd.,The dancers perform in front of the crowd.,0.9975454211235046,0.9967758059501648,0.9967758059501648,entailment,0.8614192008972168,contradiction,0.3253037631511688,-0.536115437746048,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""front"":1,""in"":1},""field"":""hypothesis""}]",0.15662650602409633,1.024390243902439,False,"[""label_flip""]",,,,,,,,,
464,311616,464:hypothesis:fra_Latn,hypothesis,neutral,"Two people, a man and a woman, are on a stage at a band.",They are in a band.,"Two people, a man and a woman, are on a stage at a band.",They're in a group.,They are in a band.,They're in a group.,0.981261670589447,0.019419783726334572,0.019419783726334572,neutral,0.5196446180343628,entailment,0.0730779692530632,-0.4465666487812996,TRUE_FLIP,False,[],[],0.3157894736842105,1.0,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
507,339454,507:premise:fra_Latn,premise,contradiction,"Ow, my head, you silly a-hole watch what you are doing next time.","Ow, you just punched me in the shoulder.","Oh, my head, you stupid hole watch what you do next time.","Ow, you just punched me in the shoulder.","Ow, my head, you silly a-hole watch what you are doing next time.","Oh, my head, you stupid hole watch what you do next time.",0.9956257343292236,0.9808783531188965,0.9808783531188965,contradiction,0.9319962859153748,neutral,0.2999144494533539,-0.6320818364620209,TRUE_FLIP,False,[],[],0.14754098360655743,0.8769230769230769,False,"[""label_flip""]",,,,,,,,,
230,151395,230:premise:fra_Latn,premise,entailment,Eight people are on an escalator going up or down.,Group of people taking an escalator.,Eight people are going up or down a staircase.,Group of people taking an escalator.,Eight people are on an escalator going up or down.,Eight people are going up or down a staircase.,0.06498146802186966,0.002911139279603958,0.002911139279603958,entailment,0.9976045489311218,contradiction,0.0002003294648602605,-0.9974042194662616,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.29166666666666663,0.92,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
70,48999,70:hypothesis:fra_Latn,hypothesis,neutral,A person does a jump on a bike in a natural setting.,A person is jumping over a bench on a bike.,A person does a jump on a bike in a natural setting.,A person jumps off a bicycle bench.,A person is jumping over a bench on a bike.,A person jumps off a bicycle bench.,0.8702977895736694,0.9300181865692139,0.8702977895736694,neutral,0.9978662133216858,contradiction,0.009334437549114227,-0.9885317757725716,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1,""over"":1},""candidate"":{},""field"":""hypothesis""}]",0.3846153846153846,0.813953488372093,False,"[""label_flip""]",,,,,,,,,
145,93979,145:premise:fra_Latn,premise,contradiction,A man stands outside of a doorway on his cellphone.,A man with empty hands stands outside a doorway.,A man is standing outside a door on his cell phone.,A man with empty hands stands outside a doorway.,A man stands outside of a doorway on his cellphone.,A man is standing outside a door on his cell phone.,0.9975177049636841,0.996982991695404,0.996982991695404,contradiction,0.965035080909729,neutral,0.45711615681648254,-0.5079189240932465,TRUE_FLIP,False,[],[],0.13725490196078427,1.0,False,"[""label_flip""]",,,,,,,,,
118,73554,118:premise:fra_Latn,premise,entailment,"A man in a neon shirt, khakis, and an orange hard hat walks by a mulch machine.",A man is walking.,"A man in a neon shirt, khakis, and a hard orange hat passes by a flying machine.",A man is walking.,"A man in a neon shirt, khakis, and an orange hard hat walks by a mulch machine.","A man in a neon shirt, khakis, and a hard orange hat passes by a flying machine.",0.002918058540672064,0.0032231558579951525,0.002918058540672064,entailment,0.9978938698768616,contradiction,0.005114428699016571,-0.992779441177845,TRUE_FLIP,False,[],[],0.16981132075471694,1.0126582278481013,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
369,254814,369:hypothesis:fra_Latn,hypothesis,neutral,A skateboarder performs a trick in front of a business building.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder performs a trick in front of a business building.,A skateboarder irritates business people by taking tours around town.,A skateboarder irritates business people by doing tricks downtown.,A skateboarder irritates business people by taking tours around town.,0.0007166501600295305,0.001217235461808741,0.0007166501600295305,neutral,0.9837415218353271,contradiction,0.09703506529331207,-0.8867064565420151,TRUE_FLIP,False,[],[],0.14074074074074072,1.0454545454545454,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
732,501926,732:hypothesis:fra_Latn,hypothesis,contradiction,A man in a plaid shirt exhales smoke on a crowded city street.,A firetruck goes down the street.,A man in a plaid shirt exhales smoke on a crowded city street.,There's a fire truck down the street.,A firetruck goes down the street.,There's a fire truck down the street.,0.9969772100448608,0.9950998425483704,0.9950998425483704,contradiction,0.8559443354606628,neutral,0.003983394708484411,-0.8519609407521784,TRUE_FLIP,False,[],[],0.19999999999999996,1.121212121212121,False,"[""label_flip""]",,,,,,,,,
108,68719,108:hypothesis:fra_Latn,hypothesis,entailment,A person is doing a back flip while other people and cars go by in the background.,The person knows how to do a flip.,A person is doing a back flip while other people and cars go by in the background.,The person knows how to make a detour.,The person knows how to do a flip.,The person knows how to make a detour.,0.3043976128101349,0.003254221985116601,0.003254221985116601,entailment,0.6130655407905579,neutral,0.3910382390022278,-0.22202730178833008,TRUE_FLIP,False,[],[],0.2222222222222222,1.1176470588235294,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
453,307679,453:hypothesis:fra_Latn,hypothesis,neutral,An older man in a white shirt is playing a saxaphone.,The man owns the saxophone.,An older man in a white shirt is playing a saxaphone.,The man has the saxophone.,The man owns the saxophone.,The man has the saxophone.,0.9970284104347229,0.9948294758796692,0.9948294758796692,neutral,0.9948171973228455,entailment,0.005569200497120619,-0.9892479968257248,TRUE_FLIP,False,[],[],0.09433962264150941,0.9629629629629629,False,"[""label_flip""]",,,,,,,,,
32,18686,32:hypothesis:fra_Latn,hypothesis,contradiction,A girl in pink is holding onto a young boy wearing red.,A sister is holding onto her brother in all black.,A girl in pink is holding onto a young boy wearing red.,A sister keeps her brother in the dark.,A sister is holding onto her brother in all black.,A sister keeps her brother in the dark.,0.9813857674598694,0.8186876177787781,0.8186876177787781,contradiction,0.999019980430603,neutral,0.10524536669254303,-0.89377461373806,TRUE_FLIP,False,[],"[{""group"":""quantifier"",""original"":{""all"":1},""candidate"":{},""field"":""hypothesis""}]",0.348314606741573,0.78,False,"[""label_flip""]",,,,,,,,,
701,477877,701:premise:fra_Latn,premise,entailment,A man wearing yellow riding a bike.,A man steering a bike.,A man in yellow on a bicycle.,A man steering a bike.,A man wearing yellow riding a bike.,A man in yellow on a bicycle.,0.9968135952949524,0.9981999397277832,0.9968135952949524,entailment,0.6500997543334961,neutral,0.19898614287376404,-0.45111361145973206,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",0.25,0.8285714285714286,False,"[""label_flip""]",,,,,,,,,
253,171597,253:premise:fra_Latn,premise,neutral,"A small South American child running on a cobblestone pathway, by a blue wall with a door.",A small girl runs along a pathway towards a house.,"A little South American boy running down a paved road, near a blue wall with a door.",A small girl runs along a pathway towards a house.,"A small South American child running on a cobblestone pathway, by a blue wall with a door.","A little South American boy running down a paved road, near a blue wall with a door.",0.2048092484474182,0.47302210330963135,0.2048092484474182,neutral,0.9969927072525024,contradiction,0.0008391512092202902,-0.9961535560432822,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""near"":1},""field"":""premise""}]",0.27586206896551724,0.9333333333333333,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
334,226575,334:hypothesis:fra_Latn,hypothesis,contradiction,Two men and a woman converse together at as EASTA meeting.,A woman is shouting a men in office.,Two men and a woman converse together at as EASTA meeting.,A woman is yelling at a man at the station.,A woman is shouting a men in office.,A woman is yelling at a man at the station.,0.017824966460466385,0.7755506038665771,0.017824966460466385,contradiction,0.6095410585403442,neutral,0.3524775803089142,-0.25706347823143005,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",0.4177215189873418,1.1944444444444444,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
103,66385,103:premise:fra_Latn,premise,entailment,A boy in his pajamas getting ready to play something on his guitar.,A boy sits in his pajamas with a guitar on his lap.,A boy in his pajamas is getting ready to play guitar.,A boy sits in his pajamas with a guitar on his lap.,A boy in his pajamas getting ready to play something on his guitar.,A boy in his pajamas is getting ready to play guitar.,0.9947551488876343,0.9495289921760559,0.9495289921760559,entailment,0.6718241572380066,neutral,0.3915673494338989,-0.28025680780410767,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.16666666666666663,0.7910447761194029,False,"[""label_flip""]",,,,,,,,,
447,302107,447:premise:fra_Latn,premise,neutral,Men share an item on mini trains.,men at a mini train convention,The men are sharing an article about mini trains.,men at a mini train convention,Men share an item on mini trains.,The men are sharing an article about mini trains.,0.4490463137626648,0.9863227605819702,0.4490463137626648,neutral,0.9811827540397644,contradiction,0.08368851244449615,-0.8974942415952682,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",0.3414634146341463,1.4848484848484849,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
183,118210,183:hypothesis:fra_Latn,hypothesis,contradiction,"A group of African boys of different ages tending to their cattle, with bushes in the background and small wagon in the center of the picture.",The boys are slopping the hogs.,"A group of African boys of different ages tending to their cattle, with bushes in the background and small wagon in the center of the picture.",The boys are doing some damage.,The boys are slopping the hogs.,The boys are doing some damage.,0.9093137979507446,0.012981646694242954,0.012981646694242954,contradiction,0.995461642742157,neutral,0.004248559940606356,-0.9912130828015506,TRUE_FLIP,False,[],"[{""group"":""quantifier"",""original"":{},""candidate"":{""some"":1},""field"":""hypothesis""}]",0.29032258064516125,1.0,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
585,389577,585:hypothesis:fra_Latn,hypothesis,entailment,A man in a nun costume has a cigarette in his mouth.,A person wear a costume.,A man in a nun costume has a cigarette in his mouth.,A person wears a suit.,A person wear a costume.,A person wears a suit.,0.0007080300711095333,0.01725461147725582,0.0007080300711095333,entailment,0.9969184398651123,contradiction,0.00026148324832320213,-0.9966569566167891,TRUE_FLIP,False,[],[],0.17391304347826086,0.9166666666666666,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
793,545706,793:hypothesis:fra_Latn,hypothesis,neutral,A middle-aged solo musician performs by singing and playing the guitar.,The muscisian is on stage.,A middle-aged solo musician performs by singing and playing the guitar.,The musician's on stage.,The muscisian is on stage.,The musician's on stage.,0.7178903222084045,0.8020919561386108,0.7178903222084045,neutral,0.682070255279541,entailment,0.13047128915786743,-0.5515989661216736,TRUE_FLIP,False,[],[],0.12,0.9230769230769231,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
718,489327,718:hypothesis:fra_Latn,hypothesis,contradiction,A person wearing a red vest climbs up a steep rock.,A person is repelling down the mountain.,A person wearing a red vest climbs up a steep rock.,Someone's pushing the mountain back.,A person is repelling down the mountain.,Someone's pushing the mountain back.,0.03815215453505516,0.0015577459707856178,0.0015577459707856178,contradiction,0.9981104135513306,neutral,0.3317374289035797,-0.6663729846477509,TRUE_FLIP,False,[],[],0.4736842105263158,0.9,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
79,54712,79:premise:fra_Latn,premise,entailment,A man breakdances as a crowd watches.,A man dances in front of a crowd.,A man dances like a crowd.,A man dances in front of a crowd.,A man breakdances as a crowd watches.,A man dances like a crowd.,0.6737805008888245,0.005662900861352682,0.005662900861352682,entailment,0.9964410662651062,neutral,0.4022902548313141,-0.5941508114337921,TRUE_FLIP,False,[],[],0.3015873015873016,0.7027027027027027,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
3,760,3:premise:fra_Latn,premise,neutral,A soccer game played by a blue team and a red team on a perfectly manicured field at dusk.,People are playing soccer for a competition.,A football game played by a blue team and a red team on a perfectly tidy field at dusk.,People are playing soccer for a competition.,A soccer game played by a blue team and a red team on a perfectly manicured field at dusk.,A football game played by a blue team and a red team on a perfectly tidy field at dusk.,0.9048389196395874,0.9821614027023315,0.9048389196395874,neutral,0.5028151869773865,entailment,0.15461501479148865,-0.3482001721858978,TRUE_FLIP,False,[],[],0.11864406779661019,0.9666666666666667,False,"[""label_flip""]",,,,,,,,,
732,501926,732:premise:fra_Latn,premise,contradiction,A man in a plaid shirt exhales smoke on a crowded city street.,A firetruck goes down the street.,A man in a plain shirt is breathing smoke in a crowded street in the city.,A firetruck goes down the street.,A man in a plaid shirt exhales smoke on a crowded city street.,A man in a plain shirt is breathing smoke in a crowded street in the city.,0.00098683952819556,0.00023430769215337932,0.00023430769215337932,contradiction,0.8559443354606628,neutral,0.06799910962581635,-0.7879452258348465,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":3},""field"":""premise""}]",0.2647058823529411,1.1935483870967742,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
769,524089,769:hypothesis:fra_Latn,hypothesis,entailment,A brunette with a lei around her head.,A person with a lei around their head.,A brunette with a lei around her head.,A person with a law around his head.,A person with a lei around their head.,A person with a law around his head.,0.010588658042252064,0.0012290002778172493,0.0012290002778172493,entailment,0.9881415367126465,contradiction,0.0009279523510485888,-0.9872135843615979,TRUE_FLIP,False,[],[],0.10810810810810811,0.9473684210526315,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
413,282686,413:hypothesis:fra_Latn,hypothesis,neutral,Horrific artwork displayed at the local hipster bar.,Local hipster bar is ripped off when ordering artwork and displays it anyways.,Horrific artwork displayed at the local hipster bar.,The local hipster bar gets stolen when you order artwork and still show it.,Local hipster bar is ripped off when ordering artwork and displays it anyways.,The local hipster bar gets stolen when you order artwork and still show it.,0.9964118599891663,0.9967895150184631,0.9964118599891663,neutral,0.9957476258277893,contradiction,0.04765590280294418,-0.9480917230248451,TRUE_FLIP,False,[],[],0.33333333333333337,0.9615384615384616,False,"[""label_flip""]",,,,,,,,,
183,118210,183:premise:fra_Latn,premise,contradiction,"A group of African boys of different ages tending to their cattle, with bushes in the background and small wagon in the center of the picture.",The boys are slopping the hogs.,"A group of African boys of different ages tending their livestock, with bushes in the background and a small car in the center of the image.",The boys are slopping the hogs.,"A group of African boys of different ages tending to their cattle, with bushes in the background and small wagon in the center of the picture.","A group of African boys of different ages tending their livestock, with bushes in the background and a small car in the center of the image.",0.05605527013540268,0.005921160336583853,0.005921160336583853,contradiction,0.995461642742157,neutral,0.000649689172860235,-0.9948119535692967,TRUE_FLIP,False,[],[],0.11347517730496459,0.9859154929577465,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
725,494996,725:hypothesis:fra_Latn,hypothesis,entailment,Greyhound dogs wearing racing stripes are running out of a gate on a track.,Dogs wearing racing stripes are running out of a gate on a track.,Greyhound dogs wearing racing stripes are running out of a gate on a track.,Dogs with treadmills run through a door on a track.,Dogs wearing racing stripes are running out of a gate on a track.,Dogs with treadmills run through a door on a track.,0.00027107709320262074,0.0002128634077962488,0.0002128634077962488,entailment,0.9933224320411682,contradiction,0.00033853991772048175,-0.9929838921234477,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""through"":1},""field"":""hypothesis""}]",0.4482758620689655,0.7846153846153846,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
667,456266,667:hypothesis:fra_Latn,hypothesis,neutral,A guy lifts some heavy weights while an older man assists him.,A man helping another man bench press.,A guy lifts some heavy weights while an older man assists him.,A man who helps another man.,A man helping another man bench press.,A man who helps another man.,0.9925277233123779,0.0019984429236501455,0.0019984429236501455,neutral,0.9930018782615662,entailment,0.0071129994466900826,-0.9858888788148761,TRUE_FLIP,False,[],[],0.303030303030303,0.7368421052631579,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
719,489352,719:premise:fra_Latn,premise,contradiction,A young man is taking his hat off while walking from his graduation.,A student is sitting after graduating.,A young man takes off his hat as he graduates.,A student is sitting after graduating.,A young man is taking his hat off while walking from his graduation.,A young man takes off his hat as he graduates.,0.9957420229911804,0.04492584243416786,0.04492584243416786,contradiction,0.9989909529685974,neutral,0.2821812927722931,-0.7168096601963043,TRUE_FLIP,False,[],[],0.368421052631579,0.6764705882352942,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
222,146990,222:premise:fra_Latn,premise,entailment,"A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.",A cyclist is preforming a bike trick.,"A cyclist in a red, yellow and black uniform, including a helmet, does something on his bike.",A cyclist is preforming a bike trick.,"A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.","A cyclist in a red, yellow and black uniform, including a helmet, does something on his bike.",0.9960311055183411,0.06424711644649506,0.06424711644649506,entailment,0.4105112552642822,neutral,0.0037201540544629097,-0.4067911012098193,TRUE_FLIP,False,[],[],0.125,0.9393939393939394,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
600,400864,600:hypothesis:fra_Latn,hypothesis,neutral,A person has just thrown a snowball and hit someone in the back.,A person was outside playing a threw something.,A person has just thrown a snowball and hit someone in the back.,Someone was out there playing a throwing something.,A person was outside playing a threw something.,Someone was out there playing a throwing something.,0.9973796606063843,0.9975676536560059,0.9973796606063843,neutral,0.9583387970924377,entailment,0.375914603471756,-0.5824241936206818,TRUE_FLIP,False,[],"[{""group"":""space"",""original"":{""outside"":1},""candidate"":{},""field"":""hypothesis""}]",0.22448979591836737,1.0851063829787233,False,"[""label_flip""]",,,,,,,,,
