source_index,original_source_index,candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,confidence_drop,hard_cue_changes,soft_cue_changes,change_ratio,length_ratio,accepted,reasons,review_categories,number_before_raw,number_after_raw,number_change_type,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes
542,358861,542:hypothesis:fra_Latn,hypothesis,contradiction,"The football players wear purple pants, gold helmets and white jerseys.",The people are racing cars.,"The football players wear purple pants, gold helmets and white jerseys.",People are racing cars.,The people are racing cars.,People are racing cars.,0.9944032430648804,0.9874803423881531,0.9874803423881531,contradiction,0.9996488094329834,contradiction,0.9996237754821777,-2.5033950805664062e-05,STABLE_GOLD,False,[],[],0.07999999999999996,0.8518518518518519,True,[],,,,,,,,,
35,19844,35:hypothesis:fra_Latn,hypothesis,entailment,A young blond boy looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blond boy looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,A young blond person looking at a white robot on a green table.,A young blonde looking at a white robot on a green table.,0.9950087070465088,0.9938108325004578,0.9938108325004578,entailment,0.9864567518234253,entailment,0.9933235049247742,0.006866753101348877,STABLE_GOLD,False,[],[],0.050000000000000044,0.9047619047619048,True,[],,,,,,,,,
34,19294,34:hypothesis:fra_Latn,hypothesis,neutral,A shirtless man with sunglasses looks at the camera during a beach party.,the man is a model,A shirtless man with sunglasses looks at the camera during a beach party.,man is a model,the man is a model,man is a model,0.9912541508674622,0.9915728569030762,0.9912541508674622,neutral,0.9983038902282715,neutral,0.9963966012001038,-0.0019072890281677246,STABLE_GOLD,False,[],[],0.125,0.7777777777777778,True,[],,,,,,,,,
126,77440,126:premise:fra_Latn,premise,contradiction,Two children work on a project with woman.,The woman is with her friends.,Two kids working on a project with a woman.,The woman is with her friends.,Two children work on a project with woman.,Two kids working on a project with a woman.,0.9967328310012817,0.9968861937522888,0.9967328310012817,contradiction,0.9952734112739563,contradiction,0.9828145503997803,-0.012458860874176025,STABLE_GOLD,False,[],[],0.15294117647058825,1.0238095238095237,True,[],,,,,,,,,
291,200568,291:hypothesis:fra_Latn,hypothesis,entailment,A multicolor cat fighting with a black and brown dog in a red collar.,A cat and dog are fighting.,A multicolor cat fighting with a black and brown dog in a red collar.,A cat and a dog are fighting.,A cat and dog are fighting.,A cat and a dog are fighting.,0.9958406090736389,0.9966233968734741,0.9958406090736389,entailment,0.9974852800369263,entailment,0.9976320266723633,0.00014674663543701172,STABLE_GOLD,False,[],[],0.0357142857142857,1.0740740740740742,True,[],,,,,,,,,
310,213279,310:hypothesis:fra_Latn,hypothesis,entailment,A large duck in flight over a rocky stream.,A duck is flying over water.,A large duck in flight over a rocky stream.,A duck flies over the water.,A duck is flying over water.,A duck flies over the water.,0.997767448425293,0.9975526928901672,0.9975526928901672,entailment,0.9973948001861572,entailment,0.9965657591819763,-0.0008290410041809082,STABLE_GOLD,False,[],[],0.2142857142857143,1.0,True,[],,,,,,,,,
639,437702,639:premise:fra_Latn,premise,entailment,A person swims in a pool by a waterfall.,A person is near the waterfall.,A person swims in a pool near a waterfall.,A person is near the waterfall.,A person swims in a pool by a waterfall.,A person swims in a pool near a waterfall.,0.9968609809875488,0.9956569671630859,0.9956569671630859,entailment,0.9935575127601624,entailment,0.9910968542098999,-0.002460658550262451,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":1,""near"":1},""field"":""premise""}]",0.07317073170731703,1.05,True,[],,,,,,,,,
784,539243,784:hypothesis:fra_Latn,hypothesis,contradiction,Two men wearing sandals walking.,the men are asleep in the motel,Two men wearing sandals walking.,The men are sleeping in the motel.,the men are asleep in the motel,The men are sleeping in the motel.,0.9967309236526489,0.9972422122955322,0.9967309236526489,contradiction,0.9995550513267517,contradiction,0.9996082186698914,5.316734313964844e-05,STABLE_GOLD,False,[],[],0.07692307692307687,1.096774193548387,True,[],,,,,,,,,
27,14934,27:hypothesis:fra_Latn,hypothesis,entailment,Man riding a yellow machine on a dirt field at an event,a man is driving a piece of equipment on the grounds of a venue.,Man riding a yellow machine on a dirt field at an event,A man drives equipment on the ground of a place.,a man is driving a piece of equipment on the grounds of a venue.,A man drives equipment on the ground of a place.,0.9972220659255981,0.9830445051193237,0.9830445051193237,entailment,0.9978760480880737,entailment,0.996451735496521,-0.0014243125915527344,STABLE_GOLD,False,[],[],0.2321428571428571,0.75,True,[],,,,,,,,,
729,499937,729:hypothesis:fra_Latn,hypothesis,contradiction,They blow their trumpets.,The trumpeters are playing fiddles.,They blow their trumpets.,The trumpets play violins.,The trumpeters are playing fiddles.,The trumpets play violins.,0.9897913932800293,0.9909977912902832,0.9897913932800293,contradiction,0.9990154504776001,contradiction,0.9890896677970886,-0.009925782680511475,STABLE_GOLD,False,[],[],0.3114754098360656,0.7428571428571429,True,[],,,,,,,,,
271,183621,271:premise:fra_Latn,premise,entailment,two women walk down some stairs with intricate designs on the railings,The railings had designs.,Two women are descending stairs with complex patterns on bars.,The railings had designs.,two women walk down some stairs with intricate designs on the railings,Two women are descending stairs with complex patterns on bars.,0.9971461892127991,0.9949330687522888,0.9949330687522888,entailment,0.9866809844970703,entailment,0.9804971218109131,-0.0061838626861572266,STABLE_GOLD,False,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.40909090909090906,0.8857142857142857,True,[],,,,,,,,,
538,356013,538:premise:fra_Latn,premise,entailment,Three women in old-fashioned clothing stand in the street with a dog.,Women are standing.,Three women dressed in old clothes stand in the street with a dog.,Women are standing.,Three women in old-fashioned clothing stand in the street with a dog.,Three women dressed in old clothes stand in the street with a dog.,0.9970671534538269,0.9954392313957214,0.9954392313957214,entailment,0.9944912195205688,entailment,0.994654655456543,0.0001634359359741211,STABLE_GOLD,False,[],[],0.1703703703703704,0.9565217391304348,True,[],,,,,,,,,
293,200772,293:premise:fra_Latn,premise,neutral,A wakeboarder is traveling across the water behind a ramp.,The wakeboader is a man.,A wakeboarder crosses the water behind a ramp.,The wakeboader is a man.,A wakeboarder is traveling across the water behind a ramp.,A wakeboarder crosses the water behind a ramp.,0.9957895874977112,0.9876857995986938,0.9876857995986938,neutral,0.9951594471931458,neutral,0.992108166217804,-0.003051280975341797,STABLE_GOLD,False,[],[],0.15384615384615385,0.7931034482758621,True,[],,,,,,,,,
573,378043,573:premise:fra_Latn,premise,contradiction,A surfer in the distance is at the base of the wave close to the shore.,A man surfs the internet at home.,A remote surfer is at the base of the wave near the coast.,A man surfs the internet at home.,A surfer in the distance is at the base of the wave close to the shore.,A remote surfer is at the base of the wave near the coast.,0.994019627571106,0.9931647181510925,0.9931647181510925,contradiction,0.9996732473373413,contradiction,0.9996594190597534,-1.3828277587890625e-05,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""near"":1},""field"":""premise""}]",0.3178294573643411,0.8169014084507042,True,[],,,,,,,,,
773,524854,773:premise:fra_Latn,premise,neutral,A little girl smiling and holding a small object.,A girl is proud of her object.,A little girl smiling and holding a little object.,A girl is proud of her object.,A little girl smiling and holding a small object.,A little girl smiling and holding a little object.,0.9966844916343689,0.9933592677116394,0.9933592677116394,neutral,0.9924572706222534,neutral,0.9914785027503967,-0.0009787678718566895,STABLE_GOLD,False,[],[],0.07070707070707072,1.0204081632653061,True,[],,,,,,,,,
363,250993,363:hypothesis:fra_Latn,hypothesis,entailment,A man walks into a maroon building as a dog looks on.,A man walks into a building in front of a dog,A man walks into a maroon building as a dog looks on.,A man enters a building in front of a dog.,A man walks into a building in front of a dog,A man enters a building in front of a dog.,0.9964287877082825,0.9780905246734619,0.9780905246734619,entailment,0.9895715713500977,entailment,0.9955301880836487,0.005958616733551025,STABLE_GOLD,False,[],[],0.14942528735632188,0.9333333333333333,True,[],,,,,,,,,
6,2194,6:premise:fra_Latn,premise,neutral,Two people are planting small bushes near a grassy area.,Two people are planting bushes for charity.,Two people are planting little bushes near a grassy area.,Two people are planting bushes for charity.,Two people are planting small bushes near a grassy area.,Two people are planting little bushes near a grassy area.,0.9979504942893982,0.9974109530448914,0.9974109530448914,neutral,0.9989271759986877,neutral,0.9988778233528137,-4.935264587402344e-05,STABLE_GOLD,False,[],[],0.06194690265486724,1.0178571428571428,True,[],,,,,,,,,
218,143539,218:hypothesis:fra_Latn,hypothesis,entailment,A baby with its eyes closed is holding a wooden toy and biting it.,The child is chewing its toys.,A baby with its eyes closed is holding a wooden toy and biting it.,The kid chews his toys.,The child is chewing its toys.,The kid chews his toys.,0.9965233206748962,0.9970871806144714,0.9965233206748962,entailment,0.9880231618881226,entailment,0.9739134907722473,-0.014109671115875244,STABLE_GOLD,False,[],[],0.28301886792452835,0.7666666666666667,True,[],,,,,,,,,
444,300966,444:premise:fra_Latn,premise,contradiction,Two people with hard hats on standing on a brick wall.,No one is wearing protective gear.,Two people in hard hats standing on a brick wall.,No one is wearing protective gear.,Two people with hard hats on standing on a brick wall.,Two people in hard hats standing on a brick wall.,0.9969555139541626,0.9962604641914368,0.9962604641914368,contradiction,0.9995579123497009,contradiction,0.9995512366294861,-6.67572021484375e-06,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{""on"":2},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",0.06796116504854366,0.9074074074074074,True,[],,,,,,,,,
213,141386,213:premise:fra_Latn,premise,contradiction,A sari-garbed woman is smiling at the camera.,The woman is yelling at the photographer.,A woman in sari smiles at the camera.,The woman is yelling at the photographer.,A sari-garbed woman is smiling at the camera.,A woman in sari smiles at the camera.,0.9974420070648193,0.9907779693603516,0.9907779693603516,contradiction,0.9993948936462402,contradiction,0.999359667301178,-3.522634506225586e-05,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.2682926829268293,0.8222222222222222,True,[],,,,,,,,,
288,196673,288:hypothesis:fra_Latn,hypothesis,entailment,A biker reaches the apex of his ramp while onlookers watch his feat.,A biker reaches the apex of his ramp.,A biker reaches the apex of his ramp while onlookers watch his feat.,A motorcyclist reaches the top of his ramp.,A biker reaches the apex of his ramp.,A motorcyclist reaches the top of his ramp.,0.99647456407547,0.9975177049636841,0.99647456407547,entailment,0.9961351156234741,entailment,0.996746301651001,0.0006111860275268555,STABLE_GOLD,False,[],[],0.25,1.162162162162162,True,[],,,,,,,,,
439,298065,439:hypothesis:fra_Latn,hypothesis,entailment,Three dogs are together outdoors checking out a fountain.,Animals by a fountain.,Three dogs are together outdoors checking out a fountain.,Animals near a fountain.,Animals by a fountain.,Animals near a fountain.,0.995875895023346,0.9956047534942627,0.9956047534942627,entailment,0.979134202003479,entailment,0.988664448261261,0.009530246257781982,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""near"":1},""field"":""hypothesis""}]",0.13043478260869568,1.0909090909090908,True,[],,,,,,,,,
126,77440,126:hypothesis:fra_Latn,hypothesis,contradiction,Two children work on a project with woman.,The woman is with her friends.,Two children work on a project with woman.,The woman's with her friends.,The woman is with her friends.,The woman's with her friends.,0.9972797632217407,0.9967783093452454,0.9967783093452454,contradiction,0.9952734112739563,contradiction,0.9963229894638062,0.0010495781898498535,STABLE_GOLD,False,[],[],0.05084745762711862,0.9666666666666667,True,[],,,,,,,,,
491,331133,491:premise:fra_Latn,premise,contradiction,A man in pants scaling the side of a cliff.,A woman climbs the side of a building.,A man in pants climbs the side of a cliff.,A woman climbs the side of a building.,A man in pants scaling the side of a cliff.,A man in pants climbs the side of a cliff.,0.9962688684463501,0.9876625537872314,0.9876625537872314,contradiction,0.9995423555374146,contradiction,0.9993491768836975,-0.00019317865371704102,STABLE_GOLD,False,[],[],0.08235294117647063,0.9767441860465116,True,[],,,,,,,,,
129,79799,129:hypothesis:fra_Latn,hypothesis,neutral,A crowd of black people are gathered and one person has a backpack on.,A crowd of teenage black people are waiting for the school to open and one of them has a backpack.,A crowd of black people are gathered and one person has a backpack on.,A bunch of black teenagers are waiting for school to open and one of them has a backpack.,A crowd of teenage black people are waiting for the school to open and one of them has a backpack.,A bunch of black teenagers are waiting for school to open and one of them has a backpack.,0.9977915287017822,0.9968878626823425,0.9968878626823425,neutral,0.9991055130958557,neutral,0.9988816380500793,-0.0002238750457763672,STABLE_GOLD,False,[],[],0.17647058823529416,0.9081632653061225,True,[],,,,,,,,,
465,312572,465:premise:fra_Latn,premise,neutral,A middle-aged man riding his black motorcycle through a neighborhood.,The man is headed home on his motorcycle.,A middle-aged man drives his black motorcycle through a neighborhood.,The man is headed home on his motorcycle.,A middle-aged man riding his black motorcycle through a neighborhood.,A middle-aged man drives his black motorcycle through a neighborhood.,0.9950773119926453,0.9945645332336426,0.9945645332336426,neutral,0.997475802898407,neutral,0.9977675676345825,0.0002917647361755371,STABLE_GOLD,False,[],[],0.05797101449275366,1.0,True,[],,,,,,,,,
448,302885,448:hypothesis:fra_Latn,hypothesis,neutral,A man wearing black and white stripes is trying to stop a horse.,A man is trying to keep the horse from running into the crowd.,A man wearing black and white stripes is trying to stop a horse.,A man tries to stop the horse from running into the crowd.,A man is trying to keep the horse from running into the crowd.,A man tries to stop the horse from running into the crowd.,0.9981523156166077,0.9979250431060791,0.9979250431060791,neutral,0.9989733695983887,neutral,0.9989742040634155,8.344650268554688e-07,STABLE_GOLD,False,[],[],0.1166666666666667,0.9354838709677419,True,[],,,,,,,,,
785,539998,785:hypothesis:fra_Latn,hypothesis,neutral,A small black girl in a bathing suit,The girl is visiting her grandmother who lives on Martha's Vineyard.,A small black girl in a bathing suit,The girl visits her grandmother who lives on Martha's Vineyard.,The girl is visiting her grandmother who lives on Martha's Vineyard.,The girl visits her grandmother who lives on Martha's Vineyard.,0.9977996945381165,0.9960625767707825,0.9960625767707825,neutral,0.9986940026283264,neutral,0.9981491565704346,-0.0005448460578918457,STABLE_GOLD,False,[],[],0.05343511450381677,0.9264705882352942,True,[],,,,,,,,,
346,233782,346:hypothesis:fra_Latn,hypothesis,contradiction,A bunch of police officers are standing outside a bus.,The police officers are driving in a car.,A bunch of police officers are standing outside a bus.,The cops are driving in a car.,The police officers are driving in a car.,The cops are driving in a car.,0.9985478520393372,0.9980437755584717,0.9980437755584717,contradiction,0.9995765089988708,contradiction,0.9995841383934021,7.62939453125e-06,STABLE_GOLD,False,[],[],0.21126760563380287,0.7317073170731707,True,[],,,,,,,,,
54,38352,54:hypothesis:fra_Latn,hypothesis,contradiction,A baby that is smiling big.,A kid is crying.,A baby that is smiling big.,A child is crying.,A kid is crying.,A child is crying.,0.9977225661277771,0.9978594183921814,0.9977225661277771,contradiction,0.999405026435852,contradiction,0.9994039535522461,-1.0728836059570312e-06,STABLE_GOLD,False,[],[],0.11764705882352944,1.125,True,[],,,,,,,,,
586,390330,586:hypothesis:fra_Latn,hypothesis,contradiction,"A woman in a white shirt, with a red bandanna holding the end of a sign post.",A woman with a red shirt and a bandana is shopping at the mall.,"A woman in a white shirt, with a red bandanna holding the end of a sign post.",A woman in a red shirt and a bandana is shopping in the mall.,A woman with a red shirt and a bandana is shopping at the mall.,A woman in a red shirt and a bandana is shopping in the mall.,0.9965723752975464,0.9974811673164368,0.9965723752975464,contradiction,0.9977604150772095,contradiction,0.9974457025527954,-0.0003147125244140625,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":2},""field"":""hypothesis""}]",0.06451612903225812,0.9682539682539683,True,[],,,,,,,,,
700,477332,700:premise:fra_Latn,premise,entailment,People are in a restaurant eating.,A group of individuals eating in a restaurant.,People eat in a restaurant.,A group of individuals eating in a restaurant.,People are in a restaurant eating.,People eat in a restaurant.,0.9982477426528931,0.9967717528343201,0.9967717528343201,entailment,0.9973662495613098,entailment,0.9959357976913452,-0.0014304518699645996,STABLE_GOLD,False,[],[],0.180327868852459,0.7941176470588235,True,[],,,,,,,,,
172,111292,172:premise:fra_Latn,premise,contradiction,A man wearing a white t-shirt looking away from the camera.,The is wearing a red t-shirt.,A man in a white T-shirt looking away from the camera.,The is wearing a red t-shirt.,A man wearing a white t-shirt looking away from the camera.,A man in a white T-shirt looking away from the camera.,0.9964724779129028,0.996738612651825,0.9964724779129028,contradiction,0.9993810653686523,contradiction,0.9993662238121033,-1.4841556549072266e-05,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.04424778761061943,0.9152542372881356,True,[],,,,,,,,,
490,330719,490:premise:fra_Latn,premise,contradiction,Small dog running through a field.,A cat is playing with yarn.,A little dog running in a field.,A cat is playing with yarn.,Small dog running through a field.,A little dog running in a field.,0.9961934089660645,0.9949984550476074,0.9949984550476074,contradiction,0.9995431900024414,contradiction,0.9996077418327332,6.455183029174805e-05,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{""in"":1},""field"":""premise""}]",0.24242424242424243,0.9411764705882353,True,[],,,,,,,,,
102,66214,102:premise:fra_Latn,premise,entailment,These are very well groomed animals.,These are animals.,They're very well-groomed animals.,These are animals.,These are very well groomed animals.,They're very well-groomed animals.,0.9955522418022156,0.9946183562278748,0.9946183562278748,entailment,0.9888596534729004,entailment,0.9881884455680847,-0.0006712079048156738,STABLE_GOLD,False,[],[],0.11428571428571432,0.9444444444444444,True,[],,,,,,,,,
722,491039,722:premise:fra_Latn,premise,entailment,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young woman is filmed as she sits in her stroller in front of a Sysco truck on the sidewalk.,a young woman is being filmed while she sits in her stroller on the sidewalk in front of a truck,A young lady is being videotaped while she's sitting in her stroller in front of a Sysco truck on the sidewalk.,A young woman is filmed as she sits in her stroller in front of a Sysco truck on the sidewalk.,0.9970609545707703,0.9981203675270081,0.9970609545707703,entailment,0.996351957321167,entailment,0.9976656436920166,0.0013136863708496094,STABLE_GOLD,False,[],[],0.18048780487804883,0.8468468468468469,True,[],,,,,,,,,
380,262023,380:hypothesis:fra_Latn,hypothesis,contradiction,People sitting in a room talking to a panel.,The people are at a party.,People sitting in a room talking to a panel.,People are at a party.,The people are at a party.,People are at a party.,0.9967036843299866,0.9927247762680054,0.9927247762680054,contradiction,0.9921229481697083,contradiction,0.9975751042366028,0.005452156066894531,STABLE_GOLD,False,[],[],0.08333333333333337,0.8461538461538461,True,[],,,,,,,,,
468,314343,468:hypothesis:fra_Latn,hypothesis,entailment,"A group of people sit in folding chairs in a small area under two umbrellas outdoors, with a few cars parked in the background.",A group of people are sitting outdoors.,"A group of people sit in folding chairs in a small area under two umbrellas outdoors, with a few cars parked in the background.",There's a group of people sitting outside.,A group of people are sitting outdoors.,There's a group of people sitting outside.,0.9987244009971619,0.9983591437339783,0.9983591437339783,entailment,0.9987090826034546,entailment,0.9987885355949402,7.94529914855957e-05,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""outside"":1},""field"":""hypothesis""}]",0.23456790123456794,1.0769230769230769,True,[],,,,,,,,,
757,516128,757:hypothesis:fra_Latn,hypothesis,entailment,A man in a green striped shirt drums furiously.,The man is playing drums.,A man in a green striped shirt drums furiously.,The man plays drums.,The man is playing drums.,The man plays drums.,0.9978145360946655,0.9962206482887268,0.9962206482887268,entailment,0.9933412671089172,entailment,0.9952353835105896,0.0018941164016723633,STABLE_GOLD,False,[],[],0.15555555555555556,0.8,True,[],,,,,,,,,
265,178067,265:premise:fra_Latn,premise,entailment,A man with a red hat looking at something in a glass counter and starfish on top in a metal container.,A man is looking at an object.,A man in a red hat looking at something in a glass counter and sea stars up in a metal container.,A man is looking at an object.,A man with a red hat looking at something in a glass counter and starfish on top in a metal container.,A man in a red hat looking at something in a glass counter and sea stars up in a metal container.,0.9908041954040527,0.9903861284255981,0.9903861284255981,entailment,0.9927378296852112,entailment,0.9930031895637512,0.00026535987854003906,STABLE_GOLD,False,[],"[{""group"":""space"",""original"":{""on"":1,""in"":2},""candidate"":{""in"":3},""field"":""premise""}]",0.085427135678392,0.9509803921568627,True,[],,,,,,,,,
91,60930,91:hypothesis:fra_Latn,hypothesis,entailment,A man with black hair is wearing a red and yellow shirt and has a yellow clown nose and face makeup on.,A man is dressed up like a clown.,A man with black hair is wearing a red and yellow shirt and has a yellow clown nose and face makeup on.,A man dressed like a clown.,A man is dressed up like a clown.,A man dressed like a clown.,0.9974568486213684,0.9918237328529358,0.9918237328529358,entailment,0.9757490158081055,entailment,0.9921250939369202,0.016376078128814697,STABLE_GOLD,False,[],[],0.09999999999999998,0.8181818181818182,True,[],,,,,,,,,
55,40045,55:hypothesis:fra_Latn,hypothesis,contradiction,Former First Lady Laura Bush wearing a peach colored dress speaks at a conference.,Laura Bush reads a newspaper while eating an orange.,Former First Lady Laura Bush wearing a peach colored dress speaks at a conference.,Laura Bush is reading a newspaper eating an orange.,Laura Bush reads a newspaper while eating an orange.,Laura Bush is reading a newspaper eating an orange.,0.9940527081489563,0.9972339272499084,0.9940527081489563,contradiction,0.9992152452468872,contradiction,0.9994814991950989,0.0002662539482116699,STABLE_GOLD,False,[],[],0.12621359223300976,0.9807692307692307,True,[],,,,,,,,,
303,208906,303:premise:fra_Latn,premise,entailment,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,People enjoying music at a concert.,"At a concert, people wave their hands in the air watching the singer and guitarist play.",People enjoying music at a concert.,People at a concert wave their hands in the air as they watch the singer and guitarist perform.,"At a concert, people wave their hands in the air watching the singer and guitarist play.",0.9975568056106567,0.9963511228561401,0.9963511228561401,entailment,0.9828024506568909,entailment,0.9828837513923645,8.130073547363281e-05,STABLE_GOLD,False,[],[],0.1912568306010929,0.9263157894736842,True,[],,,,,,,,,
374,258358,374:hypothesis:fra_Latn,hypothesis,contradiction,A skateboarder flies through the air over the staircase of a sleek contemporary building.,lion sleeps,A skateboarder flies through the air over the staircase of a sleek contemporary building.,The lion sleeps,lion sleeps,The lion sleeps,0.9799718260765076,0.9912618398666382,0.9799718260765076,contradiction,0.9993247985839844,contradiction,0.9995232820510864,0.00019848346710205078,STABLE_GOLD,False,[],[],0.15384615384615385,1.3636363636363635,True,[],,,,,,,,,
