source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
206,206:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,The rugby players play on a field.,A group of rugby players practices outside.,The rugby players play on a field.,A group of rugby players are out training.,A group of rugby players practices outside.,A group of rugby players are out training.,False,"[""low_nli_confidence""]",0.9977831244468689,0.9907346963882446,0.9907346963882446,1,0.7797869443893433,[],"[{""group"":""space"",""original"":{""outside"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.22352941176470587,0.9767441860465116,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.32947836,,,,
251,251:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A game of dominoes is being played.,Two men are playing a card game.,A game of dominoes is being played.,Two men playing a card game.,Two men are playing a card game.,Two men playing a card game.,False,"[""low_nli_confidence""]",0.996891438961029,0.9959174990653992,0.9959174990653992,2,0.7850505113601685,[],[],,,0.06666666666666665,0.875,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.21903199,,,,
251,251:premise:fra_Latn,premise,fra_Latn,contradiction,A game of dominoes is being played.,Two men are playing a card game.,A game of dominoes is being played.,Two men are playing a card game.,A game of dominoes is being played.,A game of dominoes is being played.,False,"[""trivial_copy"",""low_nli_confidence""]",0.9965196847915649,0.9965196847915649,0.9965196847915649,2,0.691886305809021,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.31159401,,,,
290,290:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,"Ready and set as two hockey players on the ice wait with sticks out in front of them, anticipating the puck.",The hckey game is about to begin.,"Ready and set as two hockey players on the ice wait with sticks out in front of them, anticipating the puck.",The hockey game is about to begin.,The hckey game is about to begin.,The hockey game is about to begin.,False,"[""trivial_copy"",""semantic_drift"",""low_nli_confidence""]",0.015337985008955002,0.20636986196041107,0.015337985008955002,1,0.787387490272522,[],[],,,0.014925373134328401,1.0303030303030303,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.19727452,,,,
294,294:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A group of people sit outdoors around a small, short table.",The dryer is broken.,"A group of people sit outdoors around a small, short table.",The dryer is broken.,The dryer is broken.,The dryer is broken.,False,"[""trivial_copy"",""low_nli_confidence""]",0.9973449110984802,0.9973449110984802,0.9973449110984802,2,0.7482296228408813,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.25442547,,,,
307,307:premise:fra_Latn,premise,fra_Latn,entailment,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniform are standing with others in formation,Two women in military uniforms stand with other soldiers in training.,Two women in military uniform are standing with others in formation,Two women in military uniform are standing with other soldiers in formation.,Two women in military uniforms stand with other soldiers in training.,False,"[""semantic_drift"",""low_nli_confidence""]",0.2913035452365875,0.7413352727890015,0.2913035452365875,0,0.7188165187835693,[],[],,,0.11724137931034484,0.9078947368421053,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.98987994,,,,
332,332:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A black bird in the air with leaves in its mouth.,A black bird is making a nest.,A black bird in the air with leaves in its mouth.,A black bird makes a nest.,A black bird is making a nest.,A black bird makes a nest.,False,"[""low_nli_confidence""]",0.9970006346702576,0.9942926168441772,0.9942926168441772,1,0.7695412635803223,[],[],,,0.1428571428571429,0.8666666666666667,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23616612,,,,
334,334:premise:fra_Latn,premise,fra_Latn,contradiction,Two men and a woman converse together at as EASTA meeting.,A woman is shouting a men in office.,Two men and a woman discussing together at an EASTA meeting.,A woman is shouting a men in office.,Two men and a woman converse together at as EASTA meeting.,Two men and a woman discussing together at an EASTA meeting.,False,"[""low_nli_confidence""]",0.9923186302185059,0.9952671527862549,0.9923186302185059,2,0.5912307500839233,[],[],,,0.13559322033898302,1.0344827586206897,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.41645062,,,,
341,341:premise:fra_Latn,premise,fra_Latn,contradiction,"Male figure wearing black, and surfing on a surfboard.",Male in black mugs a lady on the street.,Male figure in black and surfing on a surfboard.,Male in black mugs a lady on the street.,"Male figure wearing black, and surfing on a surfboard.",Male figure in black and surfing on a surfboard.,False,"[""low_nli_confidence""]",0.9967966675758362,0.9972676038742065,0.9967966675758362,2,0.50711590051651,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.05882352941176472,0.8888888888888888,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.59608743,,,,
349,349:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,The man in black shorts and a green shirt with the number 25 on the back is about to kick the soccer ball.,He is aiming at a goal.,The man in black shorts and a green shirt with the number 25 on the back is about to kick the soccer ball.,He's aiming for something.,He is aiming at a goal.,He's aiming for something.,False,"[""low_nli_confidence""]",0.9956056475639343,0.9866372346878052,0.9866372346878052,1,0.5671296119689941,[],[],,,0.4285714285714286,1.1304347826086956,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.44623315,,,,
394,394:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A young boy, arms and legs splayed wide, is leaping into the water on a rocky shoreline.",A young boy is spitting.,"A young boy, arms and legs splayed wide, is leaping into the water on a rocky shoreline.",A young boy spits.,A young boy is spitting.,A young boy spits.,False,"[""low_nli_confidence""]",0.997104823589325,0.9957833290100098,0.9957833290100098,2,0.6553197503089905,[],[],,,0.19047619047619047,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.34889692,,,,
395,395:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"Woman in shorts and bikini top, yellow jacket, walking.",It is snowing.,"Woman in shorts and bikini top, yellow jacket, walking.",It's snowing.,It is snowing.,It's snowing.,False,"[""low_nli_confidence""]",0.996915340423584,0.994053304195404,0.994053304195404,2,0.551770806312561,[],[],,,0.11111111111111116,0.9285714285714286,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.45417589,,,,
396,396:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup",False,"[""hard_cue_changed"",""semantic_drift"",""low_nli_confidence""]",0.3173242509365082,0.9501873254776001,0.3173242509365082,0,0.5261794328689575,"[{""group"":""number"",""original"":{""3"":1,""1"":1},""candidate"":{""one"":2,""three"":1},""field"":""hypothesis""}]",[],"{""3"":1,""1"":1}","{""one"":2,""three"":1}",0.3127413127413128,1.0555555555555556,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.15649632,,,,
409,409:premise:fra_Latn,premise,fra_Latn,entailment,A airline stewardess serving passengers on a plane.,The stewardess is a woman,An airline hostess serving passengers on a plane.,The stewardess is a woman,A airline stewardess serving passengers on a plane.,An airline hostess serving passengers on a plane.,False,"[""low_nli_confidence""]",0.9971893429756165,0.996503472328186,0.996503472328186,0,0.5734727382659912,[],[],,,0.07999999999999996,0.9607843137254902,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.43002379,,,,
420,420:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Children playing on the beach.,Kids were having fun.,Children playing on the beach.,The kids were having fun.,Kids were having fun.,The kids were having fun.,False,"[""low_nli_confidence""]",0.9954751133918762,0.9969732761383057,0.9954751133918762,0,0.5941582918167114,[],[],,,0.08695652173913049,1.1904761904761905,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.41036659,,,,
437,437:premise:fra_Latn,premise,fra_Latn,neutral,A wedding party scene with the bride throwing the bouquet of flowers to onlooking women.,A bride throws the flowers to her sister.,A wedding party scene with the bride throwing the bouquet of flowers at women watching.,A bride throws the flowers to her sister.,A wedding party scene with the bride throwing the bouquet of flowers to onlooking women.,A wedding party scene with the bride throwing the bouquet of flowers at women watching.,False,"[""low_nli_confidence""]",0.9931674599647522,0.9941802024841309,0.9931674599647522,1,0.6974002122879028,[],[],,,0.12,0.9886363636363636,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.30943233,,,,
451,451:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,An asian lady in a red jacket taking a photo,A tall human in a jacket.,An asian lady in a red jacket taking a photo,A tall human in a jacket.,A tall human in a jacket.,A tall human in a jacket.,False,"[""trivial_copy"",""low_nli_confidence""]",0.9937844276428223,0.9937844276428223,0.9937844276428223,1,0.5532588958740234,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.45295668,,,,
451,451:premise:fra_Latn,premise,fra_Latn,neutral,An asian lady in a red jacket taking a photo,A tall human in a jacket.,An Asian woman in a red jacket taking a picture.,A tall human in a jacket.,An asian lady in a red jacket taking a photo,An Asian woman in a red jacket taking a picture.,False,"[""low_nli_confidence""]",0.9965047836303711,0.9961316585540771,0.9961316585540771,1,0.7914773225784302,[],[],,,0.17391304347826086,1.0909090909090908,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.21239102,,,,
457,457:premise:fra_Latn,premise,fra_Latn,entailment,A bearded man with glasses does a toe-touch.,A man is moving.,A bearded man with glasses touches his finger.,A man is moving.,A bearded man with glasses does a toe-touch.,A bearded man with glasses touches his finger.,False,"[""semantic_drift"",""low_nli_confidence""]",0.005631024483591318,0.0007394323474727571,0.0007394323474727571,0,0.7322633266448975,[],[],,,0.2666666666666667,1.0454545454545454,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.26699724,,,,
514,514:premise:fra_Latn,premise,fra_Latn,entailment,"A male wearing a strange helmet covering face and head is seated on the accordion case in a street apparently blocked off, perhaps for a block party, while onlookers walk behind and listeners are seated in front in lawn chairs.",a boy in a head covering is next to a blocked road that's near a crowd of people sitting on chairs,"A man wearing a strange headset that covers his face and head is sitting on the accordion box in a seemingly closed street, perhaps for a neighborhood party, while spectators walk behind and listeners sit",a boy in a head covering is next to a blocked road that's near a crowd of people sitting on chairs,"A male wearing a strange helmet covering face and head is seated on the accordion case in a street apparently blocked off, perhaps for a block party, while onlookers walk behind and listeners are seated in front in lawn chairs.","A man wearing a strange headset that covers his face and head is sitting on the accordion box in a seemingly closed street, perhaps for a neighborhood party, while spectators walk behind and listeners sit",False,"[""semantic_drift"",""low_nli_confidence""]",0.9978991746902466,0.011766402050852776,0.011766402050852776,0,0.7429851293563843,[],"[{""group"":""space"",""original"":{""on"":1,""front"":1,""in"":3,""behind"":1},""candidate"":{""on"":1,""in"":1,""behind"":1},""field"":""premise""}]",,,0.6937354988399071,0.8986784140969163,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.34524847,,,,
533,533:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A group of people near a fun house at a carnival.,A group of people near entrance at a carnival.,A group of people near a fun house at a carnival.,A group of people near the entrance to a carnival.,A group of people near entrance at a carnival.,A group of people near the entrance to a carnival.,False,"[""low_nli_confidence""]",0.9963316321372986,0.9965221881866455,0.9963316321372986,2,0.7963725924491882,[],[],,,0.0625,1.0869565217391304,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20729578,,,,
533,533:premise:fra_Latn,premise,fra_Latn,contradiction,A group of people near a fun house at a carnival.,A group of people near entrance at a carnival.,A group of people near a fun house at a carnival.,A group of people near entrance at a carnival.,A group of people near a fun house at a carnival.,A group of people near a fun house at a carnival.,False,"[""trivial_copy"",""low_nli_confidence""]",0.9946870803833008,0.9946870803833008,0.9946870803833008,2,0.6547496914863586,[],[],,,0.0,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.35056323,,,,
538,538:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Three women in old-fashioned clothing stand in the street with a dog.,Women are standing.,Three women in old-fashioned clothing stand in the street with a dog.,The women are up.,Women are standing.,The women are up.,False,"[""low_nli_confidence""]",0.9937418103218079,0.9927089214324951,0.9927089214324951,0,0.6365990042686462,[],[],,,0.38888888888888884,0.8947368421052632,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.37069207,,,,
557,557:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,two wrestlers fighting in a rink with a referee in the backgroud,Some wrestlers are wrestling in a backyard championship match.,two wrestlers fighting in a rink with a referee in the backgroud,Some wrestlers fight in a championship game in the backyard.,Some wrestlers are wrestling in a backyard championship match.,Some wrestlers fight in a championship game in the backyard.,False,"[""low_nli_confidence""]",0.9967695474624634,0.9951515197753906,0.9951515197753906,1,0.7623478770256042,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""hypothesis""}]",,,0.360655737704918,0.967741935483871,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.3425006,,,,
