source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
141,141:premise:fra_Latn,premise,fra_Latn,entailment,Two men in sleeveless shirts and shorts getting a beverage.,two men are getting a drink,Two men in shirts with no sleeves and underwear having a drink.,two men are getting a drink,Two men in sleeveless shirts and shorts getting a beverage.,Two men in shirts with no sleeves and underwear having a drink.,False,"[""hard_cue_changed"",""semantic_drift""]",0.7673213481903076,0.9730194807052612,0.7673213481903076,0,0.9957232475280762,"[{""group"":""negation"",""original"":{},""candidate"":{""no"":1},""field"":""premise""}]",[],,,0.4918032786885246,1.0677966101694916,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.2369554,,,,
165,165:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place.,One man is on the roof,A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place.,There's a man on the roof.,One man is on the roof,There's a man on the roof.,False,"[""hard_cue_changed""]",0.9971862435340881,0.9927672147750854,0.9927672147750854,0,0.9646683931350708,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""one"":1}",{},0.29166666666666663,1.1818181818181819,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.04256439,,,,
165,165:premise:fra_Latn,premise,fra_Latn,entailment,A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place.,One man is on the roof,"One of them is lifting snow from the roof, while the other is standing in the machine that helped them reach the height.",One man is on the roof,A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place.,"One of them is lifting snow from the roof, while the other is standing in the machine that helped them reach the height.",False,"[""hard_cue_changed"",""label_flip""]",0.9982103109359741,0.987736701965332,0.987736701965332,1,0.3405987024307251,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""premise""}]",[],{},"{""one"":1}",0.3702127659574468,1.0434782608695652,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.6716646,,,,
225,225:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A man in a red shirt is interacting with a woman holding a shopping bag.,A red-haired rides a go-cart.,A man in a red shirt is interacting with a woman holding a shopping bag.,There's a red one in a go-kart.,A red-haired rides a go-cart.,There's a red one in a go-kart.,False,"[""hard_cue_changed""]",0.9921894073486328,0.9404593706130981,0.9404593706130981,2,0.9992294311523438,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]","[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",{},"{""one"":1}",0.4666666666666667,1.0689655172413792,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.1603112,,,,
269,269:premise:fra_Latn,premise,fra_Latn,contradiction,"The child in white is on the monkey bars, while the one in brown stands below.",Kids walking home.,"The child in white is on the monkey bars, while the child in brown stands underneath.",Kids walking home.,"The child in white is on the monkey bars, while the one in brown stands below.","The child in white is on the monkey bars, while the child in brown stands underneath.",False,"[""hard_cue_changed""]",0.9968400001525879,0.9980705380439758,0.9968400001525879,2,0.9987820982933044,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]",[],"{""one"":1}",{},0.1288343558282209,1.0897435897435896,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.0043779,,,,
325,325:premise:fra_Latn,premise,fra_Latn,neutral,A girl wearing the number one LaFayette softball uniform is about to throw the ball.,Some woman are softball players.,A girl in LaFayette's softball uniform is about to throw the ball.,Some woman are softball players.,A girl wearing the number one LaFayette softball uniform is about to throw the ball.,A girl in LaFayette's softball uniform is about to throw the ball.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.9945928454399109,0.0011756278108805418,0.0011756278108805418,0,0.02114148437976837,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]","{""one"":1}",{},0.1466666666666666,0.7857142857142857,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,2.07768289,,,,
336,336:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two young men are leaping exuberantly on an outdoor plaza.,The two men have just been stuck in concrete boots and are drowning in the Hudson River.,Two young men are leaping exuberantly on an outdoor plaza.,Both men are trapped in concrete boots and drowned in the Hudson River.,The two men have just been stuck in concrete boots and are drowning in the Hudson River.,Both men are trapped in concrete boots and drowned in the Hudson River.,False,"[""hard_cue_changed""]",0.9881734251976013,0.9715660214424133,0.9715660214424133,2,0.9988000392913818,"[{""group"":""number"",""original"":{""two"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""two"":1}",{},0.23270440251572322,0.8068181818181818,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.02963394,,,,
361,361:premise:fra_Latn,premise,fra_Latn,entailment,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.",The girl is on the horse.,"A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",The girl is on the horse.,"one white little girl, riding on a brown and white saddle which is on top of brown adult horse with black hair, both outside on a sunny day.","A little white girl, riding a brown and white saddle that's on top of a brown adult horse with black hair, both out on a sunny day.",False,"[""hard_cue_changed""]",0.9958218336105347,0.9951837658882141,0.9951837658882141,0,0.9946696162223816,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":3,""outside"":1},""candidate"":{""on"":2},""field"":""premise""}]","{""one"":1}",{},0.12915129151291516,0.9357142857142857,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.11014662,,,,
368,368:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A large group of people participate in a marathon along a city street.,One man stands alone on the city street,A large group of people participate in a marathon along a city street.,There's a man standing alone on the street in the city.,One man stands alone on the city street,There's a man standing alone on the street in the city.,False,"[""hard_cue_changed""]",0.9970529079437256,0.9928321838378906,0.9928321838378906,2,0.9993467926979065,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]","[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""hypothesis""}]","{""one"":1}",{},0.34042553191489366,1.4102564102564104,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.10782102,,,,
383,383:premise:fra_Latn,premise,fra_Latn,entailment,One lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background.,A man is outdoors.,A single skier descends a snowy mountain slope that has many traces of ski trails visible on the snow pack and a ski lift in the background.,A man is outdoors.,One lone skier is making his way down a snowy mountain slope which has many ski track marks visible on the snow pack and a ski lift in the background.,A single skier descends a snowy mountain slope that has many traces of ski trails visible on the snow pack and a ski lift in the background.,False,"[""hard_cue_changed""]",0.9983789920806885,0.9976662397384644,0.9976662397384644,0,0.925718367099762,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]",[],"{""one"":1}",{},0.2068965517241379,0.9333333333333333,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.07661539,,,,
385,385:premise:fra_Latn,premise,fra_Latn,neutral,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,Young Indian children watched an elephant.,Young Indian children in an old stone building watching an elephant touch a child's head.,Young Indian children watched an elephant.,Young Indian children in an old stone building watching an elephant who his touching one child on the head.,Young Indian children in an old stone building watching an elephant touch a child's head.,False,"[""hard_cue_changed"",""label_flip""]",0.9951333403587341,0.8481764197349548,0.8481764197349548,0,0.0031886918004602194,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""premise""}]","{""one"":1}",{},0.12244897959183676,0.8317757009345794,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.24863489,,,,
396,396:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three males and one female standing upright, one next to the other carrying a tablecloth and signaling something to move inside a cup",False,"[""hard_cue_changed"",""semantic_drift"",""low_nli_confidence""]",0.3173242509365082,0.9501873254776001,0.3173242509365082,0,0.5261794328689575,"[{""group"":""number"",""original"":{""3"":1,""1"":1},""candidate"":{""one"":2,""three"":1},""field"":""hypothesis""}]",[],"{""3"":1,""1"":1}","{""one"":2,""three"":1}",0.3127413127413128,1.0555555555555556,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.15649632,,,,
396,396:premise:fra_Latn,premise,fra_Latn,entailment,"Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and a woman stood next to each other, all dressed in robes and pouring something into each other's cup at the same time.","3 males and 1 female are standing vertical, next to each other wearing an apron and motioning of moving something inside a cup","Three men and one woman standing next to each other, all wearing aprons and pouring something into each others cups at the same time.","Three men and a woman stood next to each other, all dressed in robes and pouring something into each other's cup at the same time.",False,"[""hard_cue_changed"",""semantic_drift""]",0.9291571378707886,0.46960344910621643,0.46960344910621643,0,0.8205232620239258,"[{""group"":""number"",""original"":{""one"":1,""three"":1},""candidate"":{""three"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]","{""one"":1,""three"":1}","{""three"":1}",0.11026615969581754,0.9774436090225563,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.80987329,,,,
436,436:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,a beige dog running on the grass with a tennis ball in his mouth,Nobody is running,a beige dog running on the grass with a tennis ball in his mouth,No one 's running .,Nobody is running,No one 's running .,False,"[""hard_cue_changed""]",0.9956642985343933,0.9936521053314209,0.9936521053314209,2,0.9948248863220215,"[{""group"":""negation"",""original"":{""nobody"":1},""candidate"":{""no"":1},""field"":""hypothesis""},{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]",[],{},"{""one"":1}",0.2777777777777778,1.1176470588235294,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.01152301,,,,
444,444:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Two people with hard hats on standing on a brick wall.,No one is wearing protective gear.,Two people with hard hats on standing on a brick wall.,No one's wearing protective gear.,No one is wearing protective gear.,No one's wearing protective gear.,False,"[""hard_cue_changed""]",0.9970301389694214,0.996060311794281,0.996060311794281,2,0.9995715022087097,"[{""group"":""number"",""original"":{""one"":1},""candidate"":{},""field"":""hypothesis""}]",[],"{""one"":1}",{},0.04477611940298509,0.9705882352941176,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00436819,,,,
521,521:premise:fra_Latn,premise,fra_Latn,contradiction,"Two boys, one in a red and one in a white uniform, fight for control over the ball during a soccer match.",Two boys are playing basketball.,"Two boys, one in red and the other in white, are fighting for control of the ball during a football game.",Two boys are playing basketball.,"Two boys, one in a red and one in a white uniform, fight for control over the ball during a soccer match.","Two boys, one in red and the other in white, are fighting for control of the ball during a football game.",False,"[""hard_cue_changed"",""semantic_drift""]",0.023720720782876015,0.08619310706853867,0.023720720782876015,2,0.9992979764938354,"[{""group"":""number"",""original"":{""one"":2,""two"":1},""candidate"":{""one"":1,""two"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""in"":2,""over"":1},""candidate"":{""in"":2},""field"":""premise""}]","{""one"":2,""two"":1}","{""one"":1,""two"":1}",0.23809523809523814,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.0769813,,,,
535,535:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A person sits outside at a table and rests their head in their hand.,A person is standing with the crowd at the festival concert.,A person sits outside at a table and rests their head in their hand.,One person stands with the crowd at the festival concert.,A person is standing with the crowd at the festival concert.,One person stands with the crowd at the festival concert.,False,"[""hard_cue_changed""]",0.9972858428955078,0.9977275729179382,0.9972858428955078,2,0.9995438456535339,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""hypothesis""}]",[],{},"{""one"":1}",0.09401709401709402,0.95,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.00317031,,,,
582,582:premise:fra_Latn,premise,fra_Latn,neutral,"A woman is running on a gravel path, while another woman in a green shirt is cheering.",A woman in shorts is running.,"One woman runs down a gravel road, while another woman in a green shirt applauds.",A woman in shorts is running.,"A woman is running on a gravel path, while another woman in a green shirt is cheering.","One woman runs down a gravel road, while another woman in a green shirt applauds.",False,"[""hard_cue_changed""]",0.9973567724227905,0.997847318649292,0.9973567724227905,1,0.9777950048446655,"[{""group"":""number"",""original"":{},""candidate"":{""one"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""in"":1},""field"":""premise""}]",{},"{""one"":1}",0.22155688622754488,0.9418604651162791,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.12484822,,,,
660,660:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A young woman dances to the delight of a group of children.,A woman is holding 3 children.,A young woman dances to the delight of a group of children.,A woman has three children.,A woman is holding 3 children.,A woman has three children.,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",0.9453848600387573,0.02171463891863823,0.02171463891863823,1,0.003009438281878829,"[{""group"":""number"",""original"":{""3"":1},""candidate"":{""three"":1},""field"":""hypothesis""}]",[],"{""3"":1}","{""three"":1}",0.26315789473684215,0.9,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.97527592,,,,
669,669:premise:fra_Latn,premise,fra_Latn,contradiction,Two large white dogs and one large tan dog in a red collar run along a beach.,Three dogs are lying in the grass in the shade.,Two big white dogs and a big brown dog with a red collar running along a beach.,Three dogs are lying in the grass in the shade.,Two large white dogs and one large tan dog in a red collar run along a beach.,Two big white dogs and a big brown dog with a red collar running along a beach.,False,"[""hard_cue_changed"",""semantic_drift""]",0.02404751069843769,0.05313854664564133,0.02404751069843769,2,0.9968219995498657,"[{""group"":""number"",""original"":{""one"":1,""two"":1},""candidate"":{""two"":1},""field"":""premise""}]","[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]","{""one"":1,""two"":1}","{""two"":1}",0.21794871794871795,1.025974025974026,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,1.07913049,,,,
