source_index,candidate_id,augmented_field,pivot_lang,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,accepted,reasons,semantic_forward_entailment,semantic_backward_entailment,semantic_min,nli_predicted_label,nli_gold_probability,hard_cue_changes,soft_cue_changes,number_cues_before,number_cues_after,change_ratio,length_ratio,source_to_pivot_over_limit,source_to_pivot_truncated,pivot_to_source_over_limit,pivot_to_source_truncated,was_truncated,translation_model,translation_model_revision,verifier_model,verifier_model_revision,risk_score,human_semantic_equivalent,human_label_preserved,human_useful_augmentation,human_notes
279,279:premise:fra_Latn,premise,fra_Latn,entailment,A man wearing a business suit and a newsie cap clicks his heels in excitement.,An excited businessman clicks up his heels,A man in a business suit and a newsie cap clicks on his exciting heels.,An excited businessman clicks up his heels,A man wearing a business suit and a newsie cap clicks his heels in excitement.,A man in a business suit and a newsie cap clicks on his exciting heels.,True,[],0.9642937183380127,0.9446093440055847,0.9446093440055847,0,0.9223460555076599,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.20805369127516782,0.9102564102564102,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.2330446,,,,
715,715:premise:fra_Latn,premise,fra_Latn,entailment,A lady with a blue coat is seen riding a bike in front of a store.,A lady with a blue coat is getting exercise.,You see a lady in a blue coat on a bike outside a store.,A lady with a blue coat is getting exercise.,A lady with a blue coat is seen riding a bike in front of a store.,You see a lady in a blue coat on a bike outside a store.,True,[],0.9975398778915405,0.9973172545433044,0.9973172545433044,0,0.8703693747520447,[],"[{""group"":""space"",""original"":{""front"":1,""in"":1},""candidate"":{""on"":1,""in"":1,""outside"":1},""field"":""premise""}]",,,0.34426229508196726,0.8484848484848485,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23231337,,,,
320,320:premise:fra_Latn,premise,fra_Latn,entailment,Many people stand on an overpass looking over.,People are looking at something.,A lot of people stand on a bridge and watch.,People are looking at something.,Many people stand on an overpass looking over.,A lot of people stand on a bridge and watch.,True,[],0.9922266006469727,0.9866074323654175,0.9866074323654175,0,0.9831498265266418,[],"[{""group"":""quantifier"",""original"":{""many"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":1,""over"":1},""candidate"":{""on"":1},""field"":""premise""}]",,,0.48888888888888893,0.9565217391304348,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.23024274,,,,
426,426:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,Woman looking out the window at a man.,The woman is standing outdoors.,Woman looking out the window at a man.,The woman's outside.,The woman is standing outdoors.,The woman's outside.,True,[],0.998063862323761,0.8776220083236694,0.8776220083236694,2,0.9921920895576477,[],"[{""group"":""space"",""original"":{},""candidate"":{""outside"":1},""field"":""hypothesis""}]",,,0.37254901960784315,0.6451612903225806,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.2301859,,,,
650,650:premise:fra_Latn,premise,fra_Latn,neutral,A person riding a horse trying to rope a calf that is running from them.,A person is competing at a rodeo.,A person on a horse trying to tie up a calf that runs away.,A person is competing at a rodeo.,A person riding a horse trying to rope a calf that is running from them.,A person on a horse trying to tie up a calf that runs away.,True,[],0.9973955154418945,0.9959956407546997,0.9959956407546997,1,0.876724123954773,[],"[{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",,,0.26717557251908397,0.8194444444444444,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.22728024,,,,
710,710:premise:fra_Latn,premise,fra_Latn,entailment,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.",People walking.,"A woman with long, dark hair walks down a sidewalk in front of tall buildings, while two other people cross the street with their dog.",People walking.,"A woman with long dark hair is walking on a sidewalk past some tall buildings, while two other people walk across the street with their dog.","A woman with long, dark hair walks down a sidewalk in front of tall buildings, while two other people cross the street with their dog.",True,[],0.9822638630867004,0.9949982166290283,0.9822638630867004,0,0.9913148283958435,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":1},""candidate"":{""front"":1,""in"":1},""field"":""premise""}]",,,0.10948905109489049,0.9571428571428572,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.22642131,,,,
514,514:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,"A male wearing a strange helmet covering face and head is seated on the accordion case in a street apparently blocked off, perhaps for a block party, while onlookers walk behind and listeners are seated in front in lawn chairs.",a boy in a head covering is next to a blocked road that's near a crowd of people sitting on chairs,"A male wearing a strange helmet covering face and head is seated on the accordion case in a street apparently blocked off, perhaps for a block party, while onlookers walk behind and listeners are seated in front in lawn chairs.",A boy in a head covering is next to a blocked road that's next to a crowd of people sitting in chairs,a boy in a head covering is next to a blocked road that's near a crowd of people sitting on chairs,A boy in a head covering is next to a blocked road that's next to a crowd of people sitting in chairs,True,[],0.8787874579429626,0.9802541136741638,0.8787874579429626,0,0.9974316954612732,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1,""near"":1},""candidate"":{""in"":2},""field"":""hypothesis""}]",,,0.045226130653266305,1.030612244897959,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.22378085,,,,
702,702:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,Three teenage girls walking down the sidewalk together on a nice day,Girls are walking in the daytime.,Three teenage girls walking down the sidewalk together on a nice day,Girls walk around during the day.,Girls are walking in the daytime.,Girls walk around during the day.,True,[],0.9975511431694031,0.9963275790214539,0.9963275790214539,0,0.9831383228302002,[],"[{""group"":""time"",""original"":{},""candidate"":{""during"":1},""field"":""hypothesis""},{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""hypothesis""}]",,,0.33333333333333337,1.0,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.2205341,,,,
260,260:premise:fra_Latn,premise,fra_Latn,entailment,"Five children are sitting and standing in front of an open green tent, holding food with a trashcan and table that had food on it behind them.",Five kids are standing in front of a tent.,"Five children are sitting and standing in front of an open green tent, holding food with a trash can and a table with food behind them.",Five kids are standing in front of a tent.,"Five children are sitting and standing in front of an open green tent, holding food with a trashcan and table that had food on it behind them.","Five children are sitting and standing in front of an open green tent, holding food with a trash can and a table with food behind them.",True,[],0.9968010187149048,0.9925709366798401,0.9925709366798401,0,0.9947348833084106,[],"[{""group"":""modal"",""original"":{},""candidate"":{""can"":1},""field"":""premise""},{""group"":""space"",""original"":{""on"":1,""front"":1,""in"":1,""behind"":1},""candidate"":{""front"":1,""in"":1,""behind"":1},""field"":""premise""}]",,,0.06137184115523464,0.9507042253521126,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.21269418,,,,
688,688:premise:fra_Latn,premise,fra_Latn,entailment,A man with a yellow hat on is leaning on a wall of some sort.,someone with a yellow hat leans,A man in a yellow hat is leaning on a kind of wall.,someone with a yellow hat leans,A man with a yellow hat on is leaning on a wall of some sort.,A man in a yellow hat is leaning on a kind of wall.,True,[],0.9956386685371399,0.9916523098945618,0.9916523098945618,0,0.9963239431381226,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{""on"":2},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.25,0.8360655737704918,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.21202375,,,,
106,106:premise:fra_Latn,premise,fra_Latn,entailment,A dog is running through the ocean.,A dog is in the ocean.,A dog runs across the ocean.,A dog is in the ocean.,A dog is running through the ocean.,A dog runs across the ocean.,True,[],0.9378639459609985,0.9786452054977417,0.9378639459609985,0,0.950566291809082,[],"[{""group"":""space"",""original"":{""through"":1},""candidate"":{},""field"":""premise""}]",,,0.2698412698412699,0.8,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.21156976,,,,
625,625:premise:fra_Latn,premise,fra_Latn,entailment,Lady wearing spectacles points camera with some trepidation.,A lady is holding a camera.,A woman with glasses is pointing at the camera with a little fear.,A lady is holding a camera.,Lady wearing spectacles points camera with some trepidation.,A woman with glasses is pointing at the camera with a little fear.,True,[],0.9977458119392395,0.9979544878005981,0.9977458119392395,0,0.8931990265846252,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",,,0.5555555555555556,1.1,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20905516,,,,
44,44:premise:fra_Latn,premise,fra_Latn,contradiction,A man on a bicycle rides up the side of a tree.,A man on a skateboard.,A man riding a bicycle climbs a tree.,A man on a skateboard.,A man on a bicycle rides up the side of a tree.,A man riding a bicycle climbs a tree.,True,[],0.9940709471702576,0.8927523493766785,0.8927523493766785,2,0.9992105960845947,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{},""field"":""premise""}]",,,0.33333333333333337,0.7872340425531915,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20803705,,,,
423,423:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,The young boy is jumping into the pool on his belly.,The people around the pool are afraid of getting wet after the belly flop is finished.,The young boy is jumping into the pool on his belly.,People around the pool are afraid of getting wet after a stomach flop.,The people around the pool are afraid of getting wet after the belly flop is finished.,People around the pool are afraid of getting wet after a stomach flop.,True,[],0.9891351461410522,0.9548061490058899,0.9548061490058899,1,0.8398936986923218,[],[],,,0.1923076923076923,0.813953488372093,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20530015,,,,
39,39:premise:fra_Latn,premise,fra_Latn,entailment,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.",A man moves his foot,"A man in a gray sweatshirt, blue jeans, and white and gray socks sets foot on his head.",A man moves his foot,"A man wearing a gray hooded sweatshirt, blue jeans, and white and gray socks is putting his foot on top of his head.","A man in a gray sweatshirt, blue jeans, and white and gray socks sets foot on his head.",True,[],0.996000349521637,0.9251251220703125,0.9251251220703125,0,0.9698268175125122,[],"[{""group"":""space"",""original"":{""on"":1},""candidate"":{""on"":1,""in"":1},""field"":""premise""}]",,,0.15270935960591137,0.75,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20504806,,,,
602,602:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man in checkered pants rides a unicycle down the street while juggling for a crowd.,A man in clown make-up performs stunts for a crowd.,A man in checkered pants rides a unicycle down the street while juggling for a crowd.,A man in clown make-up makes stunts for a crowd.,A man in clown make-up performs stunts for a crowd.,A man in clown make-up makes stunts for a crowd.,True,[],0.9969485402107239,0.9883297681808472,0.9883297681808472,1,0.8087426424026489,[],[],,,0.09090909090909094,0.9411764705882353,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20292759,,,,
637,637:premise:fra_Latn,premise,fra_Latn,contradiction,A man riding a horse is chasing after a young cow with a lasso.,a lasso is being used on a pig,A man on a horse chases a young cow with a lasso.,a lasso is being used on a pig,A man riding a horse is chasing after a young cow with a lasso.,A man on a horse chases a young cow with a lasso.,True,[],0.998104453086853,0.9979538917541504,0.9979538917541504,2,0.9991388320922852,[],"[{""group"":""time"",""original"":{""after"":1},""candidate"":{},""field"":""premise""},{""group"":""space"",""original"":{},""candidate"":{""on"":1},""field"":""premise""}]",,,0.1607142857142857,0.7777777777777778,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20290728,,,,
94,94:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,"A man in glasses and a dust mask makes chains under a sign reading ""laut jaya.""",A man is indoors watching TV.,"A man in glasses and a dust mask makes chains under a sign reading ""laut jaya.""",There's a man in there watching TV.,A man is indoors watching TV.,There's a man in there watching TV.,True,[],0.9972188472747803,0.9005778431892395,0.9005778431892395,2,0.997847318649292,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.3125,1.206896551724138,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.20157484,,,,
162,162:hypothesis:fra_Latn,hypothesis,fra_Latn,neutral,A man is playing guitar on the otherwise empty sidewalk of a street lined with vibrant homes.,A guitar player is playing on the sidewalk in front of his house.,A man is playing guitar on the otherwise empty sidewalk of a street lined with vibrant homes.,A guitarist plays on the sidewalk outside his house.,A guitar player is playing on the sidewalk in front of his house.,A guitarist plays on the sidewalk outside his house.,True,[],0.9975798726081848,0.9949890971183777,0.9949890971183777,1,0.9052524566650391,[],"[{""group"":""space"",""original"":{""on"":1,""front"":1,""in"":1},""candidate"":{""on"":1,""outside"":1},""field"":""hypothesis""}]",,,0.2649572649572649,0.8,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19975845,,,,
536,536:premise:fra_Latn,premise,fra_Latn,contradiction,A girl dressed in black with a purse on her arm is smiling at a man in a room with lots of desserts on the table.,There is a girl dressed in light colored clothing frowning at a man.,A girl dressed in black with a handbag smiles at a man in a room with lots of desserts on the table.,There is a girl dressed in light colored clothing frowning at a man.,A girl dressed in black with a purse on her arm is smiling at a man in a room with lots of desserts on the table.,A girl dressed in black with a handbag smiles at a man in a room with lots of desserts on the table.,True,[],0.9928709864616394,0.9028308987617493,0.9028308987617493,2,0.9995601773262024,[],"[{""group"":""space"",""original"":{""on"":2,""in"":2},""candidate"":{""on"":1,""in"":2},""field"":""premise""}]",,,0.12676056338028174,0.8849557522123894,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19760892,,,,
559,559:hypothesis:fra_Latn,hypothesis,fra_Latn,entailment,A group of five people have picture taken while jumping in the air.,The people jump in the air when the picture is taken.,A group of five people have picture taken while jumping in the air.,People jump in the air when the photo is taken.,The people jump in the air when the picture is taken.,People jump in the air when the photo is taken.,True,[],0.9908002018928528,0.9870651960372925,0.9870651960372925,0,0.8156472444534302,[],[],,,0.12,0.8867924528301887,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19728756,,,,
209,209:premise:fra_Latn,premise,fra_Latn,neutral,Two young boys wearing collared shirts and baseball caps have their blue-tinted tongues stuck out.,A couple of young baseball players at a park.,Two young boys wearing collared shirts and baseball caps have deep blue tongues.,A couple of young baseball players at a park.,Two young boys wearing collared shirts and baseball caps have their blue-tinted tongues stuck out.,Two young boys wearing collared shirts and baseball caps have deep blue tongues.,True,[],0.8197505474090576,0.8764408230781555,0.8197505474090576,1,0.9845108985900879,[],[],,,0.1348314606741573,0.8163265306122449,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19573855,,,,
375,375:hypothesis:fra_Latn,hypothesis,fra_Latn,contradiction,A woman pushing a shopping cart at a grocery store.,A woman carrying her bags to the car,A woman pushing a shopping cart at a grocery store.,There's a woman carrying her bags in the car.,A woman carrying her bags to the car,There's a woman carrying her bags in the car.,True,[],0.9822717905044556,0.9068444967269897,0.9068444967269897,2,0.9995487332344055,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",,,0.16049382716049387,1.25,False,False,False,False,False,facebook/nllb-200-distilled-600M,f8d333a098d19b4fd9a8b18f94170487ad3f821d,MoritzLaurer/DeBERTa-v3-base-mnli-fever-anli,6f5cf0a2b59cabb106aca4c287eed12e357e90eb,0.19360677,,,,
