source_index,original_source_index,candidate_id,augmented_field,gold_label,original_premise,original_hypothesis,augmented_premise,augmented_hypothesis,original_sentence,back_translated_sentence,semantic_forward,semantic_backward,semantic_min,original_nli_predicted_label,original_nli_gold_probability,candidate_nli_predicted_label,candidate_nli_gold_probability,nli_gold_probability_delta,nli_transition,confidence_drop,hard_cue_changes,soft_cue_changes,change_ratio,length_ratio,accepted,reasons,review_categories,number_before_raw,number_after_raw,number_change_type,review_semantic_equivalent,review_label_preserved,review_useful_augmentation,review_verdict,review_notes
654,448081,654:hypothesis:fra_Latn,hypothesis,neutral,There is a husband and wife outside of a small shop taking pictures of a baby camel.,The baby camel is inside of the shop.,There is a husband and wife outside of a small shop taking pictures of a baby camel.,The baby camel is inside the store.,The baby camel is inside of the shop.,The baby camel is inside the store.,0.9963551759719849,0.9935959577560425,0.9935959577560425,contradiction,0.0010648334864526987,contradiction,0.0009154833969660103,-0.00014935008948668838,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.11111111111111116,0.9459459459459459,False,"[""label_flip""]",,,,,,,,,
362,249816,362:hypothesis:fra_Latn,hypothesis,contradiction,A young blond-haired boy is going down a red slide.,a mother shows her kid how to slide,A young blond-haired boy is going down a red slide.,a mother teaches her child how to slip,a mother shows her kid how to slide,a mother teaches her child how to slip,0.9957243204116821,0.9975323677062988,0.9957243204116821,neutral,0.005688117351382971,neutral,0.025256378576159477,0.019568261224776506,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.20547945205479456,1.0857142857142856,False,"[""label_flip""]",,,,,,,,,
97,63627,97:premise:fra_Latn,premise,entailment,The cylinder's pattern could be described as red chevron.,The cylinder was painted by someone.,The pattern of the cylinder could be described as a red chevron.,The cylinder was painted by someone.,The cylinder's pattern could be described as red chevron.,The pattern of the cylinder could be described as a red chevron.,0.9964931607246399,0.9973310232162476,0.9964931607246399,neutral,0.0033191582188010216,neutral,0.002194513101130724,-0.0011246451176702976,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.22314049586776863,1.1228070175438596,False,"[""label_flip""]",,,,,,,,,
541,358703,541:premise:fra_Latn,premise,neutral,The woman in a green sweater and the man with a cap are on the side of the road.,A husband and wife next to a road.,The woman in the green sweater and the man in the hat are on the side of the road.,A husband and wife next to a road.,The woman in a green sweater and the man with a cap are on the side of the road.,The woman in the green sweater and the man in the hat are on the side of the road.,0.9062414765357971,0.9641406536102295,0.9062414765357971,entailment,0.009694141335785389,entailment,0.009351144544780254,-0.0003429967910051346,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{""on"":1,""in"":1},""candidate"":{""on"":1,""in"":2},""field"":""premise""}]",0.0864197530864198,1.025,False,"[""label_flip""]",,,,,,,,,
699,477223,699:premise:fra_Latn,premise,contradiction,A guy is jumping in the air while a group of people stand around and ignore him.,A guy is really an alien from Neptune.,A guy jumps into the air while a group of people are watching him and ignoring him.,A guy is really an alien from Neptune.,A guy is jumping in the air while a group of people stand around and ignore him.,A guy jumps into the air while a group of people are watching him and ignoring him.,0.9400045275688171,0.9338051676750183,0.9338051676750183,neutral,0.02035682462155819,neutral,0.13933111727237701,0.11897429265081882,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{},""field"":""premise""}]",0.21472392638036808,1.0375,False,"[""label_flip""]",,,,,,,,,
440,298894,440:hypothesis:fra_Latn,hypothesis,entailment,A professional wrestler takes a flying leap onto another wrestler.,Pro wrestlers put on a show.,A professional wrestler takes a flying leap onto another wrestler.,The professional wrestlers have put on a show.,Pro wrestlers put on a show.,The professional wrestlers have put on a show.,0.9934645295143127,0.9971230626106262,0.9934645295143127,neutral,0.17749445140361786,neutral,0.0026333630084991455,-0.1748610883951187,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.2432432432432432,1.6428571428571428,False,"[""label_flip""]",,,,,,,,,
92,61057,92:hypothesis:fra_Latn,hypothesis,neutral,A woman and three children are picking something out of a blue trashcan.,A woman and kids are picking up trash.,A woman and three children are picking something out of a blue trashcan.,A woman and children are picking up garbage.,A woman and kids are picking up trash.,A woman and children are picking up garbage.,0.9976086616516113,0.9978014826774597,0.9976086616516113,entailment,0.009554263204336166,entailment,0.032662466168403625,0.02310820296406746,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.19512195121951215,1.1578947368421053,False,"[""label_flip""]",,,,,,,,,
410,281436,410:premise:fra_Latn,premise,contradiction,"A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.",A young boy is ready to defend himself from a flying spaghetti monster.,"A young boy, dressed in a karate suit and wearing a yellow belt, stands ready to defend himself inside a gym.",A young boy is ready to defend himself from a flying spaghetti monster.,"A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.","A young boy, dressed in a karate suit and wearing a yellow belt, stands ready to defend himself inside a gym.",0.963702380657196,0.9563705325126648,0.9563705325126648,neutral,0.012061081826686859,neutral,0.00959824863821268,-0.0024628331884741783,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.032258064516129004,1.0092592592592593,False,"[""label_flip""]",,,,,,,,,
685,467865,685:hypothesis:fra_Latn,hypothesis,entailment,Two players in red white and blue football uniforms squat down on the field.,Two players in red white and blue football uniforms squat down on the field and holding their helmets.,Two players in red white and blue football uniforms squat down on the field.,"Two players in red, white, and blue football uniforms crouched on the field and held their helmets.",Two players in red white and blue football uniforms squat down on the field and holding their helmets.,"Two players in red, white, and blue football uniforms crouched on the field and held their helmets.",0.9955844283103943,0.9927789568901062,0.9927789568901062,neutral,0.0009828354232013226,neutral,0.0010568262077867985,7.399078458547592e-05,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.10447761194029848,0.9705882352941176,False,"[""label_flip""]",,,,,,,,,
621,423518,621:hypothesis:fra_Latn,hypothesis,neutral,A magician performs with a burning bar placed in his front on the floor while the crowd watches closely.,The magician burns himself.,A magician performs with a burning bar placed in his front on the floor while the crowd watches closely.,The magician burns himself.,The magician burns himself.,The magician burns himself.,0.9977005124092102,0.9977005124092102,0.9977005124092102,contradiction,0.44881385564804077,contradiction,0.44881385564804077,0.0,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.0,1.0,False,"[""trivial_copy"",""label_flip""]",,,,,,,,,
33,18790,33:premise:fra_Latn,premise,contradiction,A squirrel jumps in the snow.,A squirrel is attacking a small child.,A squirrel jumps in the snow.,A squirrel is attacking a small child.,A squirrel jumps in the snow.,A squirrel jumps in the snow.,0.9979664087295532,0.9979664087295532,0.9979664087295532,neutral,0.08828672021627426,neutral,0.08828672021627426,0.0,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.0,1.0,False,"[""trivial_copy"",""label_flip""]",,,,,,,,,
703,478194,703:premise:fra_Latn,premise,entailment,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,The sun shines upon the lake.,"It's a nice day to play dog hike, relaxing on the lakefront.",The sun shines upon the lake.,Beautiful day to play fetch with dog while relaxing on the dock at the lake.,"It's a nice day to play dog hike, relaxing on the lakefront.",0.9654338955879211,0.23657476902008057,0.23657476902008057,neutral,0.04148516803979874,neutral,0.003123530186712742,-0.038361637853085995,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.36764705882352944,0.7894736842105263,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
657,448551,657:premise:fra_Latn,premise,neutral,The bull is running with a yellow fence behind him.,A bull is running through an open field chasing a cow.,The bull runs with a yellow fence behind it.,A bull is running through an open field chasing a cow.,The bull is running with a yellow fence behind him.,The bull runs with a yellow fence behind it.,0.9816581010818481,0.9928431510925293,0.9816581010818481,contradiction,0.0026514967903494835,contradiction,0.0019518908811733127,-0.0006996059091761708,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.11578947368421055,0.8627450980392157,False,"[""label_flip""]",,,,,,,,,
497,335668,497:hypothesis:fra_Latn,hypothesis,contradiction,A cloudy sky above a busy city street.,Cars are driving on clouds.,A cloudy sky above a busy city street.,Cars are running on the clouds.,Cars are driving on clouds.,Cars are running on the clouds.,0.9965381622314453,0.996408998966217,0.996408998966217,neutral,0.008738375268876553,neutral,0.013988614082336426,0.005250238813459873,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.1724137931034483,1.1481481481481481,False,"[""label_flip""]",,,,,,,,,
138,88243,138:hypothesis:fra_Latn,hypothesis,entailment,"A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony.",The balcony is fully built.,"A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony.",The balcony is completely built.,The balcony is fully built.,The balcony is completely built.,0.9968286156654358,0.9970279335975647,0.9968286156654358,neutral,0.0016793939284980297,neutral,0.0016066888347268105,-7.270509377121925e-05,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.15254237288135597,1.1851851851851851,False,"[""label_flip""]",,,,,,,,,
17,7321,17:premise:fra_Latn,premise,neutral,A person picking garbanzo beans with her bear hands.,A person picks garbanzo beans with bear paws for hands.,A person who collects garbanzo beans with his bear hands.,A person picks garbanzo beans with bear paws for hands.,A person picking garbanzo beans with her bear hands.,A person who collects garbanzo beans with his bear hands.,0.06081399321556091,0.0049889544025063515,0.0049889544025063515,entailment,0.1327843815088272,entailment,0.015354876406490803,-0.1174295051023364,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.19266055045871555,1.0961538461538463,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
410,281436,410:hypothesis:fra_Latn,hypothesis,contradiction,"A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.",A young boy is ready to defend himself from a flying spaghetti monster.,"A young boy, dressed in a karate gee and wearing a yellow belt, stands ready to defend himself inside a gym.",A young boy is ready to defend himself against a flying spaghetti monster.,A young boy is ready to defend himself from a flying spaghetti monster.,A young boy is ready to defend himself against a flying spaghetti monster.,0.9965757727622986,0.9964961409568787,0.9964961409568787,neutral,0.012061081826686859,neutral,0.010692691430449486,-0.0013683903962373734,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.07586206896551728,1.0422535211267605,False,"[""label_flip""]",,,,,,,,,
459,310401,459:premise:fra_Latn,premise,entailment,A man using a wheelchair is talking in a field to a couple women.,The man is sitting,A man in a wheelchair is talking to a couple of women in a field.,The man is sitting,A man using a wheelchair is talking in a field to a couple women.,A man in a wheelchair is talking to a couple of women in a field.,0.9955214262008667,0.997425377368927,0.9955214262008667,contradiction,0.013580731116235256,contradiction,0.1562785655260086,0.14269783440977335,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{""in"":1},""candidate"":{""in"":2},""field"":""premise""}]",0.2153846153846154,1.0,False,"[""label_flip""]",,,,,,,,,
662,450940,662:premise:fra_Latn,premise,neutral,A boy in a sports uniform chasing a soccer ball,A boy is playing.,A boy in sports uniform chasing a football,A boy is playing.,A boy in a sports uniform chasing a soccer ball,A boy in sports uniform chasing a football,0.005747403018176556,0.011424372904002666,0.005747403018176556,entailment,0.040212780237197876,entailment,0.11436805874109268,0.0741552785038948,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.1235955056179775,0.8936170212765957,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
609,412899,609:premise:fra_Latn,premise,contradiction,A child holding some shoes.,The child is tying the shoelaces on his shoes.,A child holding shoes.,The child is tying the shoelaces on his shoes.,A child holding some shoes.,A child holding shoes.,0.9950147271156311,0.9248716235160828,0.9248716235160828,neutral,0.0013670887565240264,neutral,0.0008918515522964299,-0.0004752372042275965,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""quantifier"",""original"":{""some"":1},""candidate"":{},""field"":""premise""}]",0.10204081632653061,0.8148148148148148,False,"[""label_flip""]",,,,,,,,,
685,467865,685:premise:fra_Latn,premise,entailment,Two players in red white and blue football uniforms squat down on the field.,Two players in red white and blue football uniforms squat down on the field and holding their helmets.,"Two players in red, white and blue uniforms crouched on the field.",Two players in red white and blue football uniforms squat down on the field and holding their helmets.,Two players in red white and blue football uniforms squat down on the field.,"Two players in red, white and blue uniforms crouched on the field.",0.990484356880188,0.023900244385004044,0.023900244385004044,neutral,0.0009828354232013226,neutral,0.003290856257081032,0.0023080208338797092,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.16901408450704225,0.868421052631579,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
588,394495,588:premise:fra_Latn,premise,neutral,Men and women competing in a marathon.,The men and women are at the end of the marathon.,Men and women competing in marathons.,The men and women are at the end of the marathon.,Men and women competing in a marathon.,Men and women competing in marathons.,0.992697536945343,0.9934003353118896,0.992697536945343,contradiction,0.1128077581524849,contradiction,0.15529610216617584,0.04248834401369095,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.040000000000000036,0.9736842105263158,False,"[""label_flip""]",,,,,,,,,
143,93659,143:premise:fra_Latn,premise,contradiction,A man in a white shirt with a plate of food sits outside in folding chairs with a little girl who is writing.,The small girl is drawing a picture of the man sleeping next to her.,A man dressed in a white shirt with a plate of food is sitting outside in a folding chair with a little girl writing.,The small girl is drawing a picture of the man sleeping next to her.,A man in a white shirt with a plate of food sits outside in folding chairs with a little girl who is writing.,A man dressed in a white shirt with a plate of food is sitting outside in a folding chair with a little girl writing.,0.9954195022583008,0.9721455574035645,0.9721455574035645,neutral,0.05681072175502777,neutral,0.009932911023497581,-0.04687781073153019,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.11504424778761058,1.073394495412844,False,"[""label_flip""]",,,,,,,,,
459,310401,459:hypothesis:fra_Latn,hypothesis,entailment,A man using a wheelchair is talking in a field to a couple women.,The man is sitting,A man using a wheelchair is talking in a field to a couple women.,The man is sitting.,The man is sitting,The man is sitting.,0.9972254037857056,0.9959428906440735,0.9959428906440735,contradiction,0.013580731116235256,contradiction,0.01729464903473854,0.0037139179185032845,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.027027027027026973,1.0555555555555556,False,"[""trivial_copy"",""label_flip""]",,,,,,,,,
709,485598,709:hypothesis:fra_Latn,hypothesis,neutral,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys are playing with a soccer ball in a pool.,There are 2 shirtless boys jumping up from some water looking at a soccer ball.,Two boys playing with a football in a pool.,Two boys are playing with a soccer ball in a pool.,Two boys playing with a football in a pool.,0.0016579232178628445,0.0022210371680557728,0.0016579232178628445,contradiction,0.253395140171051,contradiction,0.14841771125793457,-0.10497742891311646,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.13978494623655913,0.86,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
359,244500,359:premise:fra_Latn,premise,contradiction,This gentleman just finished a refreshing swim.,A man is swimming in a pool.,This gentleman just finished a refreshing swim.,A man is swimming in a pool.,This gentleman just finished a refreshing swim.,This gentleman just finished a refreshing swim.,0.9951777458190918,0.9951777458190918,0.9951777458190918,neutral,0.0031918000895529985,neutral,0.0031918000895529985,0.0,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.0,1.0,False,"[""trivial_copy"",""label_flip""]",,,,,,,,,
138,88243,138:premise:fra_Latn,premise,entailment,"A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony.",The balcony is fully built.,"A man in a white hat with a black logo on the front of the hat holding part of a sign with numbers on it, while he was standing on a balcony.",The balcony is fully built.,"A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony.","A man in a white hat with a black logo on the front of the hat holding part of a sign with numbers on it, while he was standing on a balcony.",0.9794948101043701,0.05383818969130516,0.05383818969130516,neutral,0.0016793939284980297,neutral,0.0015012752264738083,-0.00017811870202422142,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{""on"":2,""front"":1,""in"":1},""candidate"":{""on"":3,""front"":1,""in"":1},""field"":""premise""}]",0.06382978723404253,1.0,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
678,463572,678:hypothesis:fra_Latn,hypothesis,neutral,A man is selling water and lemonade at a stand.,a vendor is selling lemonade.,A man is selling water and lemonade at a stand.,There's a salesman selling a lemonade.,a vendor is selling lemonade.,There's a salesman selling a lemonade.,0.9711782932281494,0.9970901012420654,0.9711782932281494,entailment,0.003943721763789654,entailment,0.09220928698778152,0.08826556522399187,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.34328358208955223,1.3103448275862069,False,"[""label_flip""]",,,,,,,,,
170,109794,170:premise:fra_Latn,premise,contradiction,People filling a large black container with water.,people are drinking gatorade because water sucks,People are filling a big black container with water.,people are drinking gatorade because water sucks,People filling a large black container with water.,People are filling a big black container with water.,0.9972270131111145,0.996600329875946,0.996600329875946,neutral,0.06933609396219254,neutral,0.1250201314687729,0.05568403750658035,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.0980392156862745,1.04,False,"[""label_flip""]",,,,,,,,,
149,97014,149:premise:fra_Latn,premise,entailment,An elderly middle-eastern woman is about to smoke a pack of cigarettes.,A woman is about to harm her body.,An elderly woman in the Middle East is about to smoke a pack of cigarettes.,A woman is about to harm her body.,An elderly middle-eastern woman is about to smoke a pack of cigarettes.,An elderly woman in the Middle East is about to smoke a pack of cigarettes.,0.9816868305206299,0.9954832792282104,0.9816868305206299,neutral,0.14966189861297607,neutral,0.1924741119146347,0.04281221330165863,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""premise""}]",0.1643835616438356,1.056338028169014,False,"[""label_flip""]",,,,,,,,,
210,138618,210:premise:fra_Latn,premise,neutral,A person riding transit (catching?) a paper bag.,A person with a paper bag.,A person carrying (fishing?) a paper bag.,A person with a paper bag.,A person riding transit (catching?) a paper bag.,A person carrying (fishing?) a paper bag.,0.041998762637376785,0.13886603713035583,0.041998762637376785,entailment,0.02366020157933235,entailment,0.00312640774063766,-0.02053379383869469,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.2359550561797753,0.8541666666666666,False,"[""semantic_drift"",""label_flip""]",,,,,,,,,
660,450767,660:hypothesis:fra_Latn,hypothesis,contradiction,A young woman dances to the delight of a group of children.,A woman is holding 3 children.,A young woman dances to the delight of a group of children.,A woman has three children.,A woman is holding 3 children.,A woman has three children.,0.9453848600387573,0.02171463891863823,0.02171463891863823,neutral,0.04492338374257088,neutral,0.003009438281878829,-0.04191394546069205,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,"[{""group"":""number"",""original"":{""3"":1},""candidate"":{""three"":1},""field"":""hypothesis""}]",[],0.26315789473684215,0.9,False,"[""hard_cue_changed"",""semantic_drift"",""label_flip""]",,"{""3"":1}","{""three"":1}",LEXICAL_NORMALIZATION,,,,,
715,488220,715:hypothesis:fra_Latn,hypothesis,entailment,A lady with a blue coat is seen riding a bike in front of a store.,A lady with a blue coat is getting exercise.,A lady with a blue coat is seen riding a bike in front of a store.,A lady in a blue coat exercises.,A lady with a blue coat is getting exercise.,A lady in a blue coat exercises.,0.9972336888313293,0.996183454990387,0.996183454990387,neutral,0.25752824544906616,neutral,0.1828233152627945,-0.07470493018627167,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],"[{""group"":""space"",""original"":{},""candidate"":{""in"":1},""field"":""hypothesis""}]",0.21052631578947367,0.7272727272727273,False,"[""label_flip""]",,,,,,,,,
90,60384,90:premise:fra_Latn,premise,neutral,Two basketball players from duke are looking upward.,Two teammates are checking the scoreboard.,Two basketball players from Duke are looking up.,Two teammates are checking the scoreboard.,Two basketball players from duke are looking upward.,Two basketball players from Duke are looking up.,0.9961563944816589,0.9918896555900574,0.9918896555900574,entailment,0.25070178508758545,entailment,0.32819125056266785,0.0774894654750824,VERIFIER_GOLD_DISAGREEMENT_STABLE,False,[],[],0.040000000000000036,0.9230769230769231,False,"[""label_flip""]",,,,,,,,,
